file_path,file_class,file_name,D4
database_normalized\Cup\D00270.obj,Cup,D00270.obj,"[3.45812e-01 2.08312e-01 1.38229e-01 9.49130e-02 6.46670e-02 4.49440e-02
 3.05090e-02 2.16030e-02 1.61900e-02 1.23790e-02 9.36900e-03 6.33600e-03
 3.64600e-03 1.87200e-03 7.90000e-04 2.61000e-04 1.10000e-04 4.30000e-05
 1.20000e-05 3.00000e-06]"
database_normalized\Cup\D00328.obj,Cup,D00328.obj,"[3.54171e-01 2.13600e-01 1.40615e-01 9.45220e-02 6.40170e-02 4.31050e-02
 3.12070e-02 2.26890e-02 1.53190e-02 9.47400e-03 5.29500e-03 2.71100e-03
 1.45600e-03 8.02000e-04 5.36000e-04 2.57000e-04 1.31000e-04 6.30000e-05
 2.50000e-05 5.00000e-06]"
database_normalized\Cup\D00355.obj,Cup,D00355.obj,"[6.37687e-01 1.79984e-01 8.30330e-02 4.31680e-02 2.41200e-02 1.38680e-02
 7.97800e-03 4.61100e-03 2.53000e-03 1.39600e-03 7.63000e-04 4.16000e-04
 1.95000e-04 1.02000e-04 7.20000e-05 4.00000e-05 2.10000e-05 1.00000e-05
 5.00000e-06 1.00000e-06]"
database_normalized\Cup\D00363.obj,Cup,D00363.obj,"[9.88566e-01 8.40300e-03 1.94300e-03 4.53000e-04 2.15000e-04 1.36000e-04
 9.00000e-05 7.00000e-05 4.50000e-05 3.10000e-05 1.80000e-05 1.80000e-05
 8.00000e-06 2.00000e-06 1.00000e-06 0.00000e+00 0.00000e+00 0.00000e+00
 0.00000e+00 1.00000e-06]"
database_normalized\Cup\D00457.obj,Cup,D00457.obj,"[4.78712e-01 2.23193e-01 1.23096e-01 7.05260e-02 4.14620e-02 2.60590e-02
 1.68430e-02 1.02740e-02 5.39600e-03 2.44900e-03 9.55000e-04 4.41000e-04
 2.60000e-04 1.35000e-04 8.20000e-05 6.10000e-05 4.00000e-05 1.00000e-05
 4.00000e-06 2.00000e-06]"
database_normalized\Cup\D00463.obj,Cup,D00463.obj,"[3.98511e-01 1.96176e-01 1.21515e-01 8.11110e-02 5.70170e-02 4.09210e-02
 2.94110e-02 2.09450e-02 1.47280e-02 1.12160e-02 8.73300e-03 6.65900e-03
 5.22100e-03 3.70900e-03 2.39000e-03 1.16900e-03 4.25000e-04 1.09000e-04
 2.50000e-05 9.00000e-06]"
database_normalized\Cup\D00519.obj,Cup,D00519.obj,"[4.21286e-01 2.08445e-01 1.28109e-01 8.36250e-02 5.53010e-02 3.75010e-02
 2.50260e-02 1.61270e-02 9.70800e-03 5.51200e-03 3.35500e-03 2.29600e-03
 1.54200e-03 9.89000e-04 5.66000e-04 3.30000e-04 1.73000e-04 7.20000e-05
 2.40000e-05 1.30000e-05]"
database_normalized\Cup\D00550.obj,Cup,D00550.obj,"[3.87858e-01 1.96631e-01 1.26843e-01 8.71730e-02 6.08220e-02 4.13910e-02
 2.87840e-02 2.09590e-02 1.55970e-02 1.18470e-02 8.24800e-03 5.32700e-03
 3.43100e-03 2.27100e-03 1.23800e-03 6.96000e-04 4.53000e-04 2.67000e-04
 1.28000e-04 3.60000e-05]"
database_normalized\Cup\D00587.obj,Cup,D00587.obj,"[5.50697e-01 1.86917e-01 1.00457e-01 5.92930e-02 3.69740e-02 2.39450e-02
 1.53340e-02 9.95900e-03 6.49000e-03 4.16300e-03 2.58100e-03 1.47700e-03
 8.83000e-04 4.39000e-04 2.05000e-04 8.80000e-05 4.70000e-05 3.10000e-05
 1.40000e-05 6.00000e-06]"
database_normalized\Cup\D00638.obj,Cup,D00638.obj,"[4.61828e-01 2.08661e-01 1.17798e-01 7.12920e-02 4.53220e-02 2.94290e-02
 1.99970e-02 1.40170e-02 9.79100e-03 7.05800e-03 4.98300e-03 3.44400e-03
 2.41400e-03 1.65800e-03 9.99000e-04 6.85000e-04 3.53000e-04 1.91000e-04
 6.70000e-05 1.30000e-05]"
database_normalized\Cup\D00642.obj,Cup,D00642.obj,"[3.87513e-01 2.23165e-01 1.46320e-01 9.56640e-02 6.10940e-02 3.62420e-02
 2.14250e-02 1.18720e-02 6.98000e-03 4.15300e-03 2.39900e-03 1.39300e-03
 7.99000e-04 4.55000e-04 2.51000e-04 1.33000e-04 8.20000e-05 3.80000e-05
 1.30000e-05 9.00000e-06]"
database_normalized\Cup\D00738.obj,Cup,D00738.obj,"[5.36076e-01 2.03835e-01 1.05772e-01 5.99770e-02 3.60670e-02 2.23980e-02
 1.43550e-02 9.09900e-03 5.56200e-03 3.22600e-03 1.80400e-03 9.29000e-04
 4.52000e-04 1.94000e-04 1.15000e-04 6.60000e-05 4.10000e-05 1.90000e-05
 1.00000e-05 3.00000e-06]"
database_normalized\Cup\D00843.obj,Cup,D00843.obj,"[6.22719e-01 1.91325e-01 8.72350e-02 4.46720e-02 2.43400e-02 1.35970e-02
 7.61700e-03 4.06900e-03 2.16300e-03 1.14600e-03 5.46000e-04 2.92000e-04
 1.53000e-04 5.80000e-05 3.30000e-05 2.00000e-05 7.00000e-06 3.00000e-06
 2.00000e-06 3.00000e-06]"
database_normalized\Cup\D00874.obj,Cup,D00874.obj,"[4.83943e-01 1.91347e-01 1.05716e-01 6.60410e-02 4.31750e-02 3.07650e-02
 2.23490e-02 1.67810e-02 1.26220e-02 9.20400e-03 6.58600e-03 4.43000e-03
 2.96300e-03 1.82700e-03 1.04200e-03 6.03000e-04 3.15000e-04 1.57000e-04
 1.00000e-04 3.40000e-05]"
database_normalized\Cup\D00882.obj,Cup,D00882.obj,"[4.61026e-01 2.18306e-01 1.25817e-01 7.56450e-02 4.61120e-02 2.85050e-02
 1.73350e-02 1.09250e-02 6.86600e-03 4.23900e-03 2.50800e-03 1.42900e-03
 6.81000e-04 2.82000e-04 1.63000e-04 8.70000e-05 3.30000e-05 2.50000e-05
 1.40000e-05 2.00000e-06]"
database_normalized\Cup\m494.obj,Cup,m494.obj,"[4.67054e-01 2.02172e-01 1.10172e-01 6.59330e-02 4.53500e-02 3.19210e-02
 2.33190e-02 1.71400e-02 1.28450e-02 9.66900e-03 6.57800e-03 4.33900e-03
 2.21400e-03 6.76000e-04 2.54000e-04 1.52000e-04 1.18000e-04 5.30000e-05
 2.60000e-05 1.50000e-05]"
database_normalized\Cup\m495.obj,Cup,m495.obj,"[5.57715e-01 1.88158e-01 9.66380e-02 5.57080e-02 3.43480e-02 2.15590e-02
 1.44200e-02 9.56200e-03 6.53600e-03 4.78000e-03 3.31200e-03 2.41500e-03
 1.78800e-03 1.21100e-03 7.75000e-04 5.34000e-04 3.01000e-04 1.81000e-04
 5.20000e-05 7.00000e-06]"
database_normalized\Cup\m496.obj,Cup,m496.obj,"[4.40687e-01 2.18760e-01 1.26269e-01 7.68650e-02 4.85520e-02 3.20630e-02
 2.15120e-02 1.47410e-02 9.47400e-03 5.56200e-03 2.97500e-03 1.44100e-03
 5.67000e-04 2.79000e-04 1.42000e-04 6.30000e-05 3.10000e-05 1.10000e-05
 3.00000e-06 3.00000e-06]"
database_normalized\Cup\m497.obj,Cup,m497.obj,"[6.64356e-01 1.69355e-01 7.65670e-02 3.90510e-02 2.01790e-02 1.19800e-02
 7.68900e-03 4.61200e-03 2.62000e-03 1.45200e-03 8.43000e-04 5.24000e-04
 2.99000e-04 2.06000e-04 1.30000e-04 7.10000e-05 4.70000e-05 1.10000e-05
 3.00000e-06 5.00000e-06]"
database_normalized\Cup\m498.obj,Cup,m498.obj,"[4.52911e-01 1.89062e-01 1.12679e-01 7.40290e-02 5.01250e-02 3.44980e-02
 2.47560e-02 1.72790e-02 1.26030e-02 9.06200e-03 6.83700e-03 5.28900e-03
 3.79600e-03 2.79700e-03 1.83000e-03 1.27000e-03 7.26000e-04 3.43000e-04
 9.40000e-05 1.40000e-05]"
database_normalized\Cup\m499.obj,Cup,m499.obj,"[5.79301e-01 1.88119e-01 9.25050e-02 5.09230e-02 3.00320e-02 1.83980e-02
 1.18480e-02 8.26500e-03 5.86800e-03 4.45300e-03 3.25000e-03 2.34600e-03
 1.65200e-03 1.18800e-03 7.64000e-04 5.29000e-04 2.85000e-04 1.50000e-04
 8.70000e-05 3.70000e-05]"
database_normalized\Cup\m500.obj,Cup,m500.obj,"[3.47302e-01 2.10514e-01 1.40193e-01 9.55250e-02 6.50510e-02 4.43890e-02
 3.00330e-02 2.10620e-02 1.49960e-02 1.06490e-02 7.46900e-03 5.18500e-03
 3.30100e-03 2.14000e-03 1.20500e-03 6.30000e-04 2.53000e-04 8.00000e-05
 1.80000e-05 5.00000e-06]"
database_normalized\Cup\m501.obj,Cup,m501.obj,"[4.52135e-01 2.01816e-01 1.16243e-01 7.31260e-02 4.93990e-02 3.43060e-02
 2.48990e-02 1.86910e-02 1.29210e-02 7.89500e-03 4.50900e-03 2.27000e-03
 1.05700e-03 4.05000e-04 1.87000e-04 8.60000e-05 3.70000e-05 1.20000e-05
 3.00000e-06 3.00000e-06]"
database_normalized\Cup\m502.obj,Cup,m502.obj,"[3.74480e-01 2.08702e-01 1.33404e-01 8.93610e-02 6.12540e-02 4.15510e-02
 2.85480e-02 2.02290e-02 1.44180e-02 1.04180e-02 7.24100e-03 4.66300e-03
 2.97300e-03 1.58500e-03 7.42000e-04 2.97000e-04 8.60000e-05 3.50000e-05
 8.00000e-06 5.00000e-06]"
database_normalized\Cup\m526.obj,Cup,m526.obj,"[2.73204e-01 1.90508e-01 1.41552e-01 1.07215e-01 8.24740e-02 6.22380e-02
 4.55360e-02 3.27260e-02 2.27740e-02 1.53330e-02 1.00830e-02 6.47500e-03
 4.32800e-03 2.69600e-03 1.56800e-03 8.22000e-04 3.49000e-04 9.00000e-05
 2.20000e-05 7.00000e-06]"
database_normalized\DeskLamp\D00048.obj,DeskLamp,D00048.obj,"[4.50837e-01 2.14660e-01 1.25515e-01 7.78970e-02 4.83250e-02 3.04730e-02
 1.96740e-02 1.25780e-02 7.97000e-03 4.98500e-03 3.06200e-03 1.81600e-03
 1.05400e-03 5.59000e-04 3.18000e-04 1.57000e-04 9.10000e-05 1.80000e-05
 5.00000e-06 6.00000e-06]"
database_normalized\DeskLamp\D00090.obj,DeskLamp,D00090.obj,"[7.04680e-01 1.49932e-01 6.66850e-02 3.43280e-02 1.89680e-02 1.06670e-02
 6.13600e-03 3.64200e-03 2.06400e-03 1.30500e-03 7.03000e-04 4.21000e-04
 2.22000e-04 1.19000e-04 6.20000e-05 3.80000e-05 1.30000e-05 6.00000e-06
 6.00000e-06 3.00000e-06]"
database_normalized\DeskLamp\D00147.obj,DeskLamp,D00147.obj,"[6.26230e-01 1.50657e-01 8.25240e-02 5.08600e-02 3.29040e-02 2.04470e-02
 1.28830e-02 8.03000e-03 5.44500e-03 3.54200e-03 2.48300e-03 1.57000e-03
 9.43000e-04 6.20000e-04 3.85000e-04 2.45000e-04 1.17000e-04 8.50000e-05
 2.40000e-05 6.00000e-06]"
database_normalized\DeskLamp\D00257.obj,DeskLamp,D00257.obj,"[5.70973e-01 1.74712e-01 8.82030e-02 5.27950e-02 3.52250e-02 2.48420e-02
 1.83120e-02 1.31800e-02 9.01500e-03 5.79000e-03 3.47800e-03 1.86000e-03
 9.18000e-04 3.97000e-04 2.02000e-04 7.50000e-05 1.70000e-05 2.00000e-06
 1.00000e-06 3.00000e-06]"
database_normalized\DeskLamp\D00268.obj,DeskLamp,D00268.obj,"[8.96722e-01 5.69870e-02 2.04010e-02 1.03780e-02 6.30700e-03 4.09400e-03
 2.41500e-03 1.10800e-03 5.30000e-04 3.06000e-04 2.29000e-04 1.75000e-04
 1.10000e-04 7.00000e-05 5.70000e-05 3.90000e-05 2.90000e-05 1.90000e-05
 1.30000e-05 1.10000e-05]"
database_normalized\DeskLamp\D00330.obj,DeskLamp,D00330.obj,"[8.95988e-01 5.06000e-02 1.99720e-02 1.19350e-02 7.39900e-03 4.95400e-03
 3.52700e-03 2.40200e-03 1.49500e-03 8.67000e-04 4.56000e-04 1.94000e-04
 9.10000e-05 4.60000e-05 2.90000e-05 2.20000e-05 8.00000e-06 5.00000e-06
 8.00000e-06 2.00000e-06]"
database_normalized\DeskLamp\D00378.obj,DeskLamp,D00378.obj,"[5.07493e-01 2.13630e-01 1.21209e-01 6.98540e-02 3.95810e-02 2.22370e-02
 1.18110e-02 6.27300e-03 3.49200e-03 1.91900e-03 1.10300e-03 6.43000e-04
 3.54000e-04 1.80000e-04 1.11000e-04 5.50000e-05 3.60000e-05 8.00000e-06
 7.00000e-06 4.00000e-06]"
database_normalized\DeskLamp\D00435.obj,DeskLamp,D00435.obj,"[6.19694e-01 1.88210e-01 8.95480e-02 4.58930e-02 2.45490e-02 1.34870e-02
 7.97000e-03 4.51500e-03 2.62500e-03 1.51900e-03 8.85000e-04 5.12000e-04
 2.93000e-04 1.46000e-04 6.20000e-05 4.80000e-05 3.00000e-05 1.20000e-05
 1.00000e-06 1.00000e-06]"
database_normalized\DeskLamp\D00455.obj,DeskLamp,D00455.obj,"[6.62942e-01 1.60623e-01 7.36280e-02 4.04280e-02 2.35830e-02 1.47710e-02
 9.15300e-03 5.40800e-03 3.23000e-03 1.70600e-03 1.14400e-03 9.57000e-04
 6.86000e-04 5.21000e-04 3.82000e-04 3.18000e-04 2.28000e-04 1.80000e-04
 9.20000e-05 2.00000e-05]"
database_normalized\DeskLamp\D00531.obj,DeskLamp,D00531.obj,"[5.84911e-01 1.97542e-01 1.01180e-01 5.27960e-02 2.78410e-02 1.57550e-02
 8.69900e-03 4.86300e-03 2.62300e-03 1.48700e-03 8.34000e-04 5.28000e-04
 3.45000e-04 2.27000e-04 1.51000e-04 9.30000e-05 6.50000e-05 2.20000e-05
 2.40000e-05 1.40000e-05]"
database_normalized\DeskLamp\D00547.obj,DeskLamp,D00547.obj,"[4.98334e-01 1.93753e-01 1.06778e-01 6.82670e-02 4.57240e-02 3.12200e-02
 2.10250e-02 1.38770e-02 8.90000e-03 5.42300e-03 3.23200e-03 1.63700e-03
 8.62000e-04 4.72000e-04 2.50000e-04 1.35000e-04 5.50000e-05 3.60000e-05
 1.10000e-05 9.00000e-06]"
database_normalized\DeskLamp\D00686.obj,DeskLamp,D00686.obj,"[5.87547e-01 1.80694e-01 9.49560e-02 5.42510e-02 3.25370e-02 2.00380e-02
 1.22480e-02 7.57500e-03 4.57500e-03 2.63100e-03 1.44800e-03 7.70000e-04
 4.12000e-04 1.89000e-04 7.40000e-05 3.20000e-05 1.40000e-05 5.00000e-06
 2.00000e-06 2.00000e-06]"
database_normalized\DeskLamp\D00693.obj,DeskLamp,D00693.obj,"[5.99629e-01 1.82369e-01 8.89310e-02 5.02620e-02 3.04270e-02 1.88870e-02
 1.17020e-02 7.21100e-03 4.39900e-03 2.65000e-03 1.60600e-03 8.53000e-04
 5.35000e-04 2.70000e-04 1.47000e-04 5.60000e-05 4.00000e-05 1.60000e-05
 7.00000e-06 3.00000e-06]"
database_normalized\DeskLamp\D00698.obj,DeskLamp,D00698.obj,"[5.05857e-01 2.00613e-01 1.13538e-01 6.86430e-02 4.24480e-02 2.65460e-02
 1.66270e-02 1.03730e-02 6.55600e-03 3.92200e-03 2.30700e-03 1.31500e-03
 6.70000e-04 3.22000e-04 1.43000e-04 7.10000e-05 2.90000e-05 1.50000e-05
 3.00000e-06 2.00000e-06]"
database_normalized\DeskLamp\D00715.obj,DeskLamp,D00715.obj,"[4.99134e-01 2.09174e-01 1.21942e-01 7.12580e-02 4.04250e-02 2.33590e-02
 1.38240e-02 8.51700e-03 5.14800e-03 3.12000e-03 1.90600e-03 1.07600e-03
 5.68000e-04 2.75000e-04 1.42000e-04 7.80000e-05 3.00000e-05 1.10000e-05
 8.00000e-06 5.00000e-06]"
database_normalized\DeskLamp\D00744.obj,DeskLamp,D00744.obj,"[5.79032e-01 1.80427e-01 9.95000e-02 5.75710e-02 3.42000e-02 2.05700e-02
 1.23690e-02 7.20900e-03 4.09300e-03 2.15200e-03 1.27500e-03 6.81000e-04
 3.74000e-04 2.18000e-04 1.49000e-04 8.90000e-05 5.30000e-05 2.00000e-05
 1.20000e-05 6.00000e-06]"
database_normalized\DeskLamp\D00759.obj,DeskLamp,D00759.obj,"[7.80037e-01 1.36317e-01 4.68360e-02 2.01940e-02 9.22200e-03 4.10100e-03
 1.77000e-03 7.87000e-04 3.66000e-04 1.55000e-04 8.00000e-05 5.70000e-05
 3.80000e-05 1.50000e-05 1.20000e-05 8.00000e-06 2.00000e-06 1.00000e-06
 1.00000e-06 1.00000e-06]"
database_normalized\DeskLamp\D00776.obj,DeskLamp,D00776.obj,"[5.17927e-01 1.96590e-01 1.09554e-01 6.66030e-02 4.20350e-02 2.60890e-02
 1.63990e-02 1.03630e-02 6.35700e-03 3.67600e-03 2.08600e-03 1.16100e-03
 5.57000e-04 3.01000e-04 1.67000e-04 7.50000e-05 3.90000e-05 1.40000e-05
 4.00000e-06 3.00000e-06]"
database_normalized\DeskLamp\D00797.obj,DeskLamp,D00797.obj,"[7.26753e-01 1.46854e-01 6.15590e-02 2.90490e-02 1.44070e-02 8.41500e-03
 5.31100e-03 3.23600e-03 1.73000e-03 9.78000e-04 5.88000e-04 3.61000e-04
 2.80000e-04 2.05000e-04 1.19000e-04 7.30000e-05 4.20000e-05 1.60000e-05
 1.70000e-05 7.00000e-06]"
database_normalized\DeskLamp\D00912.obj,DeskLamp,D00912.obj,"[6.02386e-01 1.69388e-01 9.00380e-02 5.21000e-02 3.24880e-02 2.03070e-02
 1.27080e-02 8.03100e-03 4.91800e-03 3.05000e-03 1.90800e-03 1.13300e-03
 6.99000e-04 4.05000e-04 2.18000e-04 1.12000e-04 5.90000e-05 3.10000e-05
 1.10000e-05 1.00000e-05]"
database_normalized\DeskLamp\m603.obj,DeskLamp,m603.obj,"[5.04929e-01 2.01305e-01 1.11736e-01 6.68480e-02 4.20160e-02 2.64260e-02
 1.68740e-02 1.08020e-02 7.10100e-03 4.57800e-03 2.92400e-03 1.85800e-03
 1.18800e-03 6.68000e-04 3.88000e-04 2.14000e-04 8.80000e-05 3.60000e-05
 1.30000e-05 8.00000e-06]"
database_normalized\DeskLamp\m604.obj,DeskLamp,m604.obj,"[5.18322e-01 1.46221e-01 8.72790e-02 6.19280e-02 4.76210e-02 3.31490e-02
 2.93990e-02 2.15830e-02 1.76740e-02 1.46720e-02 8.20300e-03 5.32100e-03
 4.47100e-03 2.53500e-03 1.03600e-03 3.66000e-04 1.50000e-04 5.50000e-05
 1.30000e-05 2.00000e-06]"
database_normalized\DeskLamp\m605.obj,DeskLamp,m605.obj,"[5.30223e-01 2.00670e-01 1.09342e-01 6.38830e-02 3.84230e-02 2.32200e-02
 1.41980e-02 8.41000e-03 5.15800e-03 3.09600e-03 1.68600e-03 8.78000e-04
 4.40000e-04 2.02000e-04 1.04000e-04 4.40000e-05 1.30000e-05 6.00000e-06
 3.00000e-06 1.00000e-06]"
database_normalized\DeskLamp\m606.obj,DeskLamp,m606.obj,"[5.26097e-01 2.11620e-01 1.17120e-01 6.52220e-02 3.62520e-02 1.96000e-02
 1.08970e-02 5.74300e-03 3.22400e-03 1.79500e-03 1.01900e-03 6.24000e-04
 3.85000e-04 1.90000e-04 1.05000e-04 5.90000e-05 3.00000e-05 1.20000e-05
 2.00000e-06 4.00000e-06]"
database_normalized\DeskLamp\m608.obj,DeskLamp,m608.obj,"[4.67797e-01 2.01270e-01 1.20320e-01 7.72340e-02 5.05310e-02 3.26430e-02
 2.06430e-02 1.24700e-02 7.50400e-03 4.40700e-03 2.40900e-03 1.34400e-03
 6.63000e-04 3.74000e-04 2.22000e-04 9.80000e-05 4.60000e-05 1.90000e-05
 5.00000e-06 1.00000e-06]"
database_normalized\DeskLamp\m609.obj,DeskLamp,m609.obj,"[7.12339e-01 1.42081e-01 6.24850e-02 3.34110e-02 1.91280e-02 1.12920e-02
 7.05400e-03 4.34400e-03 2.86600e-03 1.91100e-03 1.16500e-03 7.54000e-04
 5.09000e-04 3.19000e-04 1.85000e-04 8.70000e-05 4.80000e-05 1.20000e-05
 5.00000e-06 5.00000e-06]"
database_normalized\DeskLamp\m611.obj,DeskLamp,m611.obj,"[5.00335e-01 2.11228e-01 1.20770e-01 7.05520e-02 4.16160e-02 2.39120e-02
 1.35440e-02 7.67800e-03 4.36400e-03 2.38900e-03 1.44600e-03 8.80000e-04
 5.25000e-04 3.32000e-04 2.04000e-04 1.08000e-04 6.40000e-05 2.30000e-05
 1.80000e-05 1.20000e-05]"
database_normalized\DeskLamp\m613.obj,DeskLamp,m613.obj,"[6.27344e-01 1.81874e-01 8.40890e-02 4.44380e-02 2.53490e-02 1.50700e-02
 8.87200e-03 5.21900e-03 3.14200e-03 1.79600e-03 1.16600e-03 7.72000e-04
 4.07000e-04 2.27000e-04 1.31000e-04 6.00000e-05 2.90000e-05 9.00000e-06
 5.00000e-06 1.00000e-06]"
database_normalized\DeskLamp\m614.obj,DeskLamp,m614.obj,"[4.84456e-01 1.72760e-01 1.00823e-01 6.20430e-02 4.40260e-02 3.55800e-02
 3.00870e-02 2.49040e-02 1.92300e-02 1.29340e-02 6.95700e-03 3.35100e-03
 1.51300e-03 7.45000e-04 3.17000e-04 1.54000e-04 7.30000e-05 2.90000e-05
 1.20000e-05 6.00000e-06]"
database_normalized\DeskLamp\m615.obj,DeskLamp,m615.obj,"[7.42890e-01 1.32523e-01 5.55800e-02 2.76660e-02 1.60430e-02 9.69200e-03
 5.96500e-03 3.65700e-03 2.31000e-03 1.44500e-03 8.64000e-04 5.19000e-04
 3.46000e-04 2.01000e-04 1.30000e-04 7.50000e-05 4.30000e-05 3.50000e-05
 1.00000e-05 6.00000e-06]"
database_normalized\DeskLamp\m616.obj,DeskLamp,m616.obj,"[7.4656e-01 1.4101e-01 5.6924e-02 2.5013e-02 1.2570e-02 7.6880e-03
 4.5360e-03 2.4710e-03 1.2750e-03 7.2100e-04 4.6800e-04 3.0700e-04
 1.7700e-04 1.2700e-04 7.7000e-05 4.5000e-05 1.8000e-05 1.0000e-05
 0.0000e+00 3.0000e-06]"
database_normalized\DeskPhone\D00118.obj,DeskPhone,D00118.obj,"[8.03509e-01 1.09130e-01 4.16890e-02 2.01390e-02 1.07550e-02 6.22300e-03
 3.62900e-03 2.13000e-03 1.30300e-03 6.76000e-04 3.86000e-04 2.14000e-04
 1.08000e-04 5.50000e-05 3.30000e-05 1.10000e-05 6.00000e-06 3.00000e-06
 0.00000e+00 1.00000e-06]"
database_normalized\DeskPhone\D00135.obj,DeskPhone,D00135.obj,"[5.59630e-01 2.03804e-01 1.04349e-01 5.76400e-02 3.23890e-02 1.81350e-02
 1.03220e-02 6.00800e-03 3.44100e-03 1.87200e-03 1.06400e-03 6.00000e-04
 3.54000e-04 2.01000e-04 9.40000e-05 4.90000e-05 2.70000e-05 1.60000e-05
 3.00000e-06 2.00000e-06]"
database_normalized\DeskPhone\D00154.obj,DeskPhone,D00154.obj,"[6.89267e-01 1.58758e-01 7.48740e-02 3.75330e-02 1.93730e-02 9.80400e-03
 4.98000e-03 2.60000e-03 1.39300e-03 7.33000e-04 3.45000e-04 1.80000e-04
 8.90000e-05 3.20000e-05 2.20000e-05 9.00000e-06 5.00000e-06 0.00000e+00
 2.00000e-06 1.00000e-06]"
database_normalized\DeskPhone\D00220.obj,DeskPhone,D00220.obj,"[7.98217e-01 1.24882e-01 4.15810e-02 1.71240e-02 7.58200e-03 3.91600e-03
 2.31400e-03 1.46500e-03 1.08400e-03 7.13000e-04 4.81000e-04 2.90000e-04
 1.64000e-04 8.10000e-05 4.40000e-05 2.50000e-05 1.80000e-05 9.00000e-06
 5.00000e-06 5.00000e-06]"
database_normalized\DeskPhone\D00316.obj,DeskPhone,D00316.obj,"[6.01660e-01 1.79223e-01 8.89810e-02 5.06950e-02 3.05160e-02 1.92440e-02
 1.18510e-02 7.30600e-03 4.54800e-03 2.66300e-03 1.53900e-03 8.99000e-04
 4.58000e-04 2.35000e-04 1.07000e-04 4.40000e-05 2.10000e-05 7.00000e-06
 2.00000e-06 1.00000e-06]"
database_normalized\DeskPhone\D00318.obj,DeskPhone,D00318.obj,"[8.95808e-01 5.43050e-02 2.34230e-02 1.20580e-02 6.33600e-03 3.49200e-03
 1.92400e-03 1.14500e-03 7.26000e-04 3.12000e-04 1.92000e-04 1.19000e-04
 8.00000e-05 4.20000e-05 2.10000e-05 8.00000e-06 4.00000e-06 1.00000e-06
 1.00000e-06 3.00000e-06]"
database_normalized\DeskPhone\D00403.obj,DeskPhone,D00403.obj,"[8.64598e-01 9.46050e-02 2.46530e-02 9.47000e-03 4.01800e-03 1.70300e-03
 5.22000e-04 1.60000e-04 6.90000e-05 4.60000e-05 5.40000e-05 3.40000e-05
 2.70000e-05 1.50000e-05 9.00000e-06 6.00000e-06 3.00000e-06 6.00000e-06
 0.00000e+00 2.00000e-06]"
database_normalized\DeskPhone\D00486.obj,DeskPhone,D00486.obj,"[8.38546e-01 9.43690e-02 3.23020e-02 1.58510e-02 8.80800e-03 4.71000e-03
 2.59400e-03 1.39000e-03 7.34000e-04 3.32000e-04 1.43000e-04 8.90000e-05
 7.00000e-05 2.90000e-05 1.80000e-05 5.00000e-06 6.00000e-06 1.00000e-06
 1.00000e-06 2.00000e-06]"
database_normalized\DeskPhone\D00511.obj,DeskPhone,D00511.obj,"[4.58496e-01 2.16618e-01 1.23775e-01 7.54460e-02 4.67180e-02 2.96590e-02
 1.89050e-02 1.19290e-02 7.48900e-03 4.53200e-03 2.77800e-03 1.66800e-03
 9.52000e-04 5.08000e-04 2.92000e-04 1.32000e-04 5.90000e-05 3.20000e-05
 8.00000e-06 4.00000e-06]"
database_normalized\DeskPhone\D00556.obj,DeskPhone,D00556.obj,"[5.01776e-01 2.34210e-01 1.21696e-01 6.51170e-02 3.53320e-02 1.95160e-02
 1.04650e-02 5.70800e-03 3.06100e-03 1.55400e-03 8.29000e-04 4.08000e-04
 1.71000e-04 7.70000e-05 4.70000e-05 1.60000e-05 9.00000e-06 5.00000e-06
 1.00000e-06 2.00000e-06]"
database_normalized\DeskPhone\D00576.obj,DeskPhone,D00576.obj,"[6.84886e-01 1.71146e-01 7.44650e-02 3.54010e-02 1.69840e-02 8.36200e-03
 4.13300e-03 2.11100e-03 1.20000e-03 5.90000e-04 3.37000e-04 1.90000e-04
 7.90000e-05 5.90000e-05 3.10000e-05 1.10000e-05 4.00000e-06 7.00000e-06
 2.00000e-06 2.00000e-06]"
database_normalized\DeskPhone\D00680.obj,DeskPhone,D00680.obj,"[4.60742e-01 2.16035e-01 1.28570e-01 7.92900e-02 4.85950e-02 2.95200e-02
 1.71560e-02 9.78000e-03 5.27300e-03 2.69600e-03 1.32100e-03 5.63000e-04
 2.58000e-04 1.16000e-04 3.90000e-05 2.80000e-05 9.00000e-06 5.00000e-06
 1.00000e-06 3.00000e-06]"
database_normalized\DeskPhone\D00706.obj,DeskPhone,D00706.obj,"[6.23222e-01 2.04021e-01 8.87830e-02 4.19470e-02 2.07240e-02 1.04540e-02
 5.21200e-03 2.62400e-03 1.38800e-03 7.82000e-04 4.17000e-04 2.01000e-04
 1.25000e-04 5.00000e-05 2.50000e-05 9.00000e-06 7.00000e-06 2.00000e-06
 4.00000e-06 3.00000e-06]"
database_normalized\DeskPhone\D00773.obj,DeskPhone,D00773.obj,"[5.75585e-01 2.00637e-01 9.84020e-02 5.39540e-02 3.07380e-02 1.75650e-02
 1.01460e-02 5.74000e-03 3.19000e-03 1.78900e-03 9.70000e-04 5.35000e-04
 3.14000e-04 2.01000e-04 9.50000e-05 7.00000e-05 3.90000e-05 1.70000e-05
 5.00000e-06 8.00000e-06]"
