file_path,file_class,file_name,D1
database_normalized\Cellphone\D00817.obj,Cellphone,D00817.obj,"[0.002431 0.008817 0.026989 0.021786 0.028891 0.058132 0.04704  0.041071
 0.048728 0.037131 0.037191 0.058729 0.062764 0.038915 0.047968 0.046651
 0.054621 0.090324 0.142821 0.099   ]"
database_normalized\Cellphone\D00848.obj,Cellphone,D00848.obj,"[0.01578  0.035055 0.045245 0.063751 0.083626 0.050277 0.062535 0.04217
 0.073266 0.051993 0.071714 0.059491 0.090327 0.168953 0.053378 0.009961
 0.003135 0.000906 0.00271  0.015727]"
database_normalized\Cellphone\D00902.obj,Cellphone,D00902.obj,"[0.039953 0.027413 0.038161 0.014656 0.03051  0.079938 0.026033 0.029659
 0.035337 0.034767 0.057566 0.04603  0.015344 0.027424 0.049834 0.049004
 0.073975 0.111377 0.124489 0.08853 ]"
database_normalized\Cellphone\D00979.obj,Cellphone,D00979.obj,"[0.018252 0.024439 0.047586 0.063495 0.084863 0.085492 0.075219 0.069382
 0.067317 0.056235 0.08295  0.062243 0.011404 0.       0.       0.02494
 0.01992  0.04289  0.02416  0.139213]"
database_normalized\Cellphone\D00997.obj,Cellphone,D00997.obj,"[0.000892 0.00179  0.003614 0.008254 0.020225 0.059498 0.047788 0.04418
 0.048455 0.08137  0.112643 0.148483 0.22551  0.16579  0.       0.
 0.       0.       0.008049 0.023459]"
database_normalized\Chess\D01017.obj,Chess,D01017.obj,"[0.040558 0.052599 0.041482 0.034477 0.034504 0.019937 0.07017  0.016262
 0.04383  0.033029 0.026268 0.035312 0.064242 0.100116 0.050872 0.10827
 0.102234 0.038716 0.041613 0.045509]"
database_normalized\Chess\D01019.obj,Chess,D01019.obj,"[0.044697 0.021725 0.030551 0.034381 0.037391 0.107058 0.053689 0.037014
 0.046387 0.041053 0.037294 0.074058 0.124125 0.134521 0.07648  0.028288
 0.021669 0.013952 0.014026 0.021641]"
database_normalized\Chess\D01021.obj,Chess,D01021.obj,"[0.064647 0.03581  0.033433 0.03576  0.02189  0.043731 0.042101 0.041784
 0.03461  0.065831 0.084655 0.144685 0.053112 0.127693 0.035839 0.027629
 0.03264  0.034851 0.02649  0.012809]"
database_normalized\Chess\D01043.obj,Chess,D01043.obj,"[0.038724 0.022337 0.036022 0.0372   0.053988 0.070368 0.022255 0.062626
 0.040527 0.028218 0.061143 0.035519 0.10584  0.116476 0.150749 0.034184
 0.02391  0.015017 0.020904 0.023993]"
database_normalized\Chess\D01045.obj,Chess,D01045.obj,"[0.042788 0.021467 0.02902  0.233385 0.131166 0.033475 0.015184 0.015254
 0.012317 0.01196  0.166934 0.070261 0.009291 0.024329 0.03028  0.00996
 0.015239 0.030409 0.03225  0.065031]"
database_normalized\Chess\D01049.obj,Chess,D01049.obj,"[0.04097  0.078993 0.091799 0.095667 0.075878 0.031532 0.034243 0.048759
 0.04604  0.034373 0.087719 0.084981 0.075893 0.045873 0.026241 0.023642
 0.027721 0.019535 0.014446 0.015695]"
database_normalized\Chess\D01053.obj,Chess,D01053.obj,"[0.014622 0.022046 0.023626 0.038207 0.036749 0.051536 0.099398 0.111005
 0.051316 0.047101 0.049829 0.054349 0.094014 0.07389  0.066269 0.048785
 0.065705 0.025026 0.017758 0.008769]"
database_normalized\Chess\D01080.obj,Chess,D01080.obj,"[0.061472 0.036912 0.043233 0.050794 0.056267 0.050347 0.117636 0.051911
 0.069108 0.193356 0.107388 0.021797 0.023378 0.021705 0.024187 0.019786
 0.01645  0.014503 0.007128 0.012642]"
database_normalized\Chess\D01081.obj,Chess,D01081.obj,"[0.023093 0.010932 0.008716 0.019204 0.030646 0.022958 0.179903 0.183344
 0.016005 0.008603 0.048122 0.03887  0.150389 0.078586 0.071695 0.012813
 0.016972 0.01866  0.030765 0.029724]"
database_normalized\Chess\D01099.obj,Chess,D01099.obj,"[0.015045 0.007529 0.009977 0.024266 0.034357 0.047809 0.079304 0.071239
 0.111859 0.074885 0.061817 0.054364 0.028848 0.054042 0.039348 0.041968
 0.045502 0.095935 0.054877 0.047029]"
database_normalized\Chess\D01105.obj,Chess,D01105.obj,"[0.061246 0.035345 0.042501 0.033884 0.067895 0.046115 0.052156 0.050914
 0.111465 0.071709 0.063892 0.112873 0.087312 0.043773 0.011199 0.015454
 0.022698 0.045412 0.011381 0.012776]"
database_normalized\Chess\D01112.obj,Chess,D01112.obj,"[0.053323 0.028553 0.00811  0.09649  0.100035 0.041366 0.060855 0.035047
 0.054152 0.033817 0.041347 0.036955 0.040938 0.020493 0.037135 0.004164
 0.040962 0.135833 0.100731 0.029694]"
database_normalized\Chess\D01123.obj,Chess,D01123.obj,"[0.028775 0.031056 0.014926 0.027289 0.017677 0.033695 0.036398 0.068936
 0.028542 0.029914 0.041115 0.039968 0.035412 0.041385 0.024944 0.099754
 0.09751  0.137732 0.065998 0.098974]"
database_normalized\Chess\D01126.obj,Chess,D01126.obj,"[0.065101 0.026955 0.043622 0.010977 0.079349 0.062762 0.103268 0.059634
 0.027226 0.027171 0.038109 0.023204 0.025688 0.032719 0.032773 0.054362
 0.04379  0.059633 0.130306 0.053351]"
database_normalized\Chess\D01130.obj,Chess,D01130.obj,"[0.029908 0.029775 0.011236 0.02628  0.018425 0.145225 0.078456 0.108332
 0.008436 0.066141 0.063805 0.033696 0.052091 0.024547 0.050601 0.033424
 0.05335  0.037498 0.050616 0.078158]"
database_normalized\Chess\D01138.obj,Chess,D01138.obj,"[0.040908 0.028025 0.027659 0.039076 0.047036 0.092464 0.03957  0.049335
 0.040972 0.039188 0.047548 0.072056 0.140894 0.141996 0.054386 0.03098
 0.026908 0.013271 0.008944 0.018784]"
database_normalized\Chess\D01145.obj,Chess,D01145.obj,"[0.028183 0.026593 0.026813 0.026539 0.024243 0.030373 0.040666 0.070439
 0.027949 0.032846 0.042206 0.027718 0.043253 0.042068 0.030885 0.095401
 0.090553 0.130704 0.070618 0.09195 ]"
database_normalized\Chess\D01171.obj,Chess,D01171.obj,"[0.022996 0.028254 0.002838 0.051347 0.070463 0.043528 0.039264 0.05919
 0.158835 0.285365 0.059852 0.066698 0.012095 0.014921 0.009589 0.019147
 0.009552 0.012158 0.01782  0.016088]"
database_normalized\Chess\D01186.obj,Chess,D01186.obj,"[0.054266 0.038818 0.0247   0.034217 0.053623 0.040778 0.042176 0.051699
 0.064998 0.081659 0.150999 0.097069 0.094705 0.0366   0.020614 0.023501
 0.010957 0.020145 0.033561 0.024915]"
database_normalized\Chess\D01188.obj,Chess,D01188.obj,"[0.031288 0.031147 0.013095 0.01652  0.045423 0.081407 0.084369 0.005139
 0.049623 0.057504 0.081731 0.046617 0.063665 0.04817  0.122416 0.011657
 0.083313 0.039982 0.024751 0.062183]"
database_normalized\Chess\m1589.obj,Chess,m1589.obj,"[0.049936 0.040414 0.055724 0.125901 0.102235 0.070922 0.125203 0.072009
 0.077684 0.137366 0.045041 0.017615 0.012806 0.013422 0.010309 0.011173
 0.011586 0.012072 0.005047 0.003535]"
database_normalized\Chess\m1591.obj,Chess,m1591.obj,"[0.04179  0.054466 0.057919 0.049719 0.019163 0.064533 0.136378 0.145708
 0.080157 0.060395 0.10091  0.054548 0.014296 0.040563 0.049673 0.019479
 0.       0.004469 0.001987 0.003847]"
database_normalized\Chess\m1593.obj,Chess,m1593.obj,"[0.003253 0.006535 0.006267 0.012737 0.006389 0.043101 0.069531 0.090995
 0.101237 0.152417 0.157513 0.12824  0.117082 0.038871 0.059349 0.
 0.003215 0.001637 0.       0.001631]"
database_normalized\Chess\m1595.obj,Chess,m1595.obj,"[0.006506 0.018326 0.034636 0.081456 0.023725 0.039153 0.149261 0.149177
 0.096101 0.098276 0.091824 0.101922 0.066365 0.023207 0.006971 0.004031
 0.003958 0.001544 0.002548 0.001013]"
database_normalized\Chess\m1596.obj,Chess,m1596.obj,"[0.09297  0.061997 0.045584 0.067075 0.10406  0.04599  0.043018 0.084605
 0.124353 0.05208  0.072233 0.060056 0.119272 0.020522 0.       0.
 0.00103  0.002066 0.002065 0.001024]"
database_normalized\Chess\m1598.obj,Chess,m1598.obj,"[0.070254 0.037821 0.043936 0.037417 0.068408 0.131221 0.02496  0.053146
 0.049849 0.024765 0.068843 0.195844 0.062411 0.02493  0.024992 0.024894
 0.01862  0.014083 0.014154 0.009452]"
database_normalized\Chess\m1599.obj,Chess,m1599.obj,"[0.06213  0.042536 0.037956 0.043964 0.064389 0.056322 0.109216 0.052139
 0.070107 0.195403 0.095714 0.030063 0.022843 0.022715 0.024806 0.019016
 0.016172 0.014479 0.007301 0.012729]"
database_normalized\Chess\m1600.obj,Chess,m1600.obj,"[0.044497 0.021935 0.03038  0.033439 0.038493 0.107543 0.058988 0.032122
 0.043739 0.041162 0.038668 0.072667 0.123019 0.13237  0.081235 0.02806
 0.021728 0.014242 0.013992 0.021721]"
database_normalized\Chess\m1601.obj,Chess,m1601.obj,"[0.023121 0.009905 0.009715 0.019648 0.030607 0.022953 0.179266 0.183112
 0.016001 0.008585 0.048459 0.039537 0.150581 0.078445 0.071113 0.012656
 0.017359 0.018312 0.031228 0.029397]"
database_normalized\Chess\m1602.obj,Chess,m1602.obj,"[0.051762 0.026006 0.052031 0.020675 0.035856 0.041421 0.085609 0.090662
 0.14003  0.020484 0.044063 0.030865 0.020617 0.038791 0.06791  0.111624
 0.060754 0.038549 0.01447  0.007821]"
database_normalized\Chess\m1603.obj,Chess,m1603.obj,"[0.038682 0.022484 0.035938 0.03743  0.053448 0.070156 0.022479 0.062908
 0.040532 0.028262 0.061371 0.035838 0.105979 0.116331 0.150581 0.03421
 0.023982 0.014868 0.020706 0.023815]"
database_normalized\Chess\m1604.obj,Chess,m1604.obj,"[0.037994 0.079683 0.084477 0.095352 0.081514 0.030226 0.034322 0.048715
 0.043503 0.039544 0.072172 0.08872  0.089785 0.044756 0.026179 0.023969
 0.028902 0.019784 0.014406 0.015997]"
database_normalized\Chess\m1605.obj,Chess,m1605.obj,"[0.014884 0.021954 0.023424 0.038412 0.036816 0.051413 0.09953  0.11184
 0.050992 0.04734  0.05021  0.054389 0.094139 0.07361  0.066031 0.048296
 0.065558 0.024834 0.017448 0.00888 ]"
database_normalized\Chess\m1606.obj,Chess,m1606.obj,"[0.005443 0.015715 0.015013 0.028364 0.034675 0.034671 0.074486 0.068144
 0.062619 0.057289 0.041036 0.048148 0.064896 0.069232 0.103683 0.051015
 0.059309 0.071236 0.0572   0.037826]"
database_normalized\Chess\m1607.obj,Chess,m1607.obj,"[0.06518  0.027163 0.043178 0.010817 0.079189 0.06285  0.103677 0.06015
 0.027401 0.027266 0.038298 0.023073 0.025767 0.032666 0.032635 0.054042
 0.043674 0.059627 0.130197 0.05315 ]"
database_normalized\Chess\m1608.obj,Chess,m1608.obj,"[0.031102 0.031336 0.013103 0.015415 0.046811 0.085974 0.085638 0.
 0.047439 0.055791 0.084769 0.046634 0.063533 0.048151 0.121955 0.011557
 0.082917 0.040475 0.024813 0.062587]"
database_normalized\Chess\m1609.obj,Chess,m1609.obj,"[0.055375 0.039173 0.025122 0.025126 0.058691 0.041366 0.043256 0.05344
 0.073905 0.0779   0.133605 0.092754 0.095672 0.050139 0.020624 0.023885
 0.01073  0.020547 0.034861 0.023829]"
database_normalized\Chess\m1610.obj,Chess,m1610.obj,"[0.044799 0.020219 0.020592 0.020624 0.026258 0.14631  0.018221 0.031054
 0.068062 0.100787 0.112775 0.126441 0.132691 0.026186 0.011697 0.012037
 0.01186  0.023615 0.01935  0.026422]"
database_normalized\Chess\m1611.obj,Chess,m1611.obj,"[0.060693 0.060773 0.043332 0.017452 0.       0.085387 0.07344  0.
 0.050296 0.023042 0.04106  0.       0.       0.173097 0.097395 0.116968
 0.10001  0.031212 0.013549 0.012294]"
database_normalized\Chess\m1612.obj,Chess,m1612.obj,"[0.043196 0.036959 0.018695 0.047732 0.001545 0.047881 0.118461 0.125084
 0.104158 0.041501 0.052416 0.012211 0.030984 0.030909 0.101145 0.084342
 0.052268 0.029156 0.007657 0.0137  ]"
database_normalized\Chess\m1613.obj,Chess,m1613.obj,"[0.060589 0.037439 0.043228 0.034486 0.055912 0.047402 0.054843 0.046209
 0.118006 0.071478 0.064675 0.08082  0.110548 0.054126 0.011403 0.015678
 0.022927 0.045831 0.011512 0.012888]"
database_normalized\Chess\m1614.obj,Chess,m1614.obj,"[0.027536 0.032621 0.014946 0.028475 0.018538 0.027522 0.037099 0.070932
 0.028353 0.032395 0.038607 0.04262  0.034833 0.041238 0.027456 0.09631
 0.103747 0.131898 0.067386 0.097488]"
database_normalized\City\D01001.obj,City,D01001.obj,"[0.040973 0.08526  0.236567 0.177823 0.059892 0.122923 0.158054 0.053607
 0.039607 0.013878 0.00578  0.000861 0.       0.000807 0.000576 0.000552
 0.000823 0.001139 0.       0.000878]"
database_normalized\City\D01007.obj,City,D01007.obj,"[0.024941 0.061407 0.2931   0.437149 0.117115 0.030596 0.025479 0.000533
 0.002682 0.       0.       0.000547 0.       0.001563 0.001655 0.
 0.       0.001059 0.000541 0.001633]"
database_normalized\City\D01010.obj,City,D01010.obj,"[0.004768 0.015723 0.045869 0.047817 0.061231 0.076602 0.077548 0.073921
 0.066835 0.113743 0.121768 0.107396 0.068412 0.048659 0.02533  0.013563
 0.011026 0.007538 0.010211 0.00204 ]"
database_normalized\City\D01018.obj,City,D01018.obj,"[0.174979 0.215057 0.207807 0.167701 0.076634 0.052529 0.0308   0.018879
 0.022157 0.013648 0.012641 0.003228 0.001168 0.000552 0.       0.000564
 0.000545 0.       0.       0.001111]"
database_normalized\City\D01039.obj,City,D01039.obj,"[0.015253 0.022852 0.059488 0.10078  0.097727 0.110053 0.126719 0.068154
 0.097299 0.060553 0.095594 0.041087 0.019555 0.032022 0.013767 0.015039
 0.008962 0.006058 0.007529 0.001509]"
database_normalized\City\D01056.obj,City,D01056.obj,"[0.003792 0.008871 0.01897  0.024117 0.010055 0.018964 0.040346 0.079701
 0.061226 0.064401 0.084493 0.091153 0.131624 0.084769 0.082945 0.100987
 0.050479 0.016552 0.015271 0.011284]"
database_normalized\City\D01066.obj,City,D01066.obj,"[0.039058 0.081679 0.085528 0.091043 0.101854 0.122153 0.099143 0.098543
 0.072577 0.054636 0.045638 0.024269 0.037385 0.015961 0.012186 0.007797
 0.004266 0.003106 0.001793 0.001385]"
database_normalized\City\D01068.obj,City,D01068.obj,"[0.008816 0.015895 0.03257  0.089689 0.099247 0.090048 0.095371 0.069264
 0.08343  0.069093 0.06995  0.080786 0.074114 0.052161 0.033237 0.015454
 0.01663  0.003568 0.000322 0.000355]"
database_normalized\City\D01079.obj,City,D01079.obj,"[0.005651 0.000792 0.0041   0.042993 0.078938 0.241056 0.139956 0.12468
 0.206505 0.138242 0.00811  0.000809 0.       0.00159  0.       0.001602
 0.       0.001645 0.001674 0.001657]"
database_normalized\City\D01090.obj,City,D01090.obj,"[0.015111 0.038832 0.047635 0.100834 0.100864 0.068189 0.067857 0.097026
 0.106599 0.077915 0.084027 0.088953 0.048029 0.024951 0.014745 0.011443
 0.002702 0.002112 0.001068 0.001108]"
database_normalized\City\D01091.obj,City,D01091.obj,"[0.050783 0.044817 0.104113 0.167454 0.145651 0.135436 0.087893 0.106889
 0.057217 0.044906 0.047738 0.001426 0.       0.002771 0.       0.
 0.       0.       0.       0.002906]"
database_normalized\City\D01092.obj,City,D01092.obj,"[0.002937 0.020382 0.008683 0.004325 0.037762 0.085304 0.080029 0.101945
 0.167613 0.069383 0.118044 0.113706 0.126355 0.037625 0.011531 0.00857
 0.       0.       0.002984 0.002822]"
database_normalized\City\D01101.obj,City,D01101.obj,"[0.016489 0.032199 0.040319 0.05725  0.054607 0.058871 0.087978 0.083537
 0.090157 0.09151  0.073974 0.059012 0.061126 0.053606 0.046892 0.030007
 0.032997 0.023927 0.003901 0.001641]"
database_normalized\City\D01103.obj,City,D01103.obj,"[0.010044 0.051685 0.085383 0.05899  0.038417 0.02957  0.04424  0.058724
 0.042374 0.058789 0.058548 0.052166 0.094861 0.06487  0.053983 0.085589
 0.04822  0.047329 0.007199 0.009019]"
database_normalized\City\D01124.obj,City,D01124.obj,"[0.078926 0.22129  0.317872 0.160279 0.03964  0.017957 0.006132 0.004027
 0.004462 0.021262 0.005317 0.025019 0.053294 0.025137 0.000853 0.005768
 0.002543 0.003677 0.002893 0.003652]"
database_normalized\City\D01133.obj,City,D01133.obj,"[0.004551 0.00907  0.057621 0.078947 0.086864 0.0883   0.108596 0.140556
 0.155939 0.088737 0.042504 0.046631 0.038732 0.017932 0.020749 0.011688
 0.001295 0.       0.000654 0.000634]"
database_normalized\City\D01173.obj,City,D01173.obj,"[0.021815 0.087862 0.110536 0.105463 0.095827 0.101976 0.078989 0.093532
 0.119884 0.105868 0.040763 0.029703 0.001549 0.001614 0.001532 0.000785
 0.       0.00158  0.       0.000722]"
database_normalized\City\D01181.obj,City,D01181.obj,"[0.063857 0.151324 0.324704 0.233039 0.110485 0.055928 0.04299  0.011845
 0.00035  0.       0.       0.000685 0.000758 0.000711 0.       0.
 0.       0.000731 0.000717 0.001876]"
database_normalized\City\D01192.obj,City,D01192.obj,"[0.019233 0.033904 0.059502 0.056138 0.032815 0.052527 0.085712 0.067892
 0.077974 0.084531 0.055152 0.06431  0.055937 0.081847 0.083267 0.063167
 0.020159 0.002011 0.003382 0.00054 ]"
database_normalized\City\D01195.obj,City,D01195.obj,"[0.035199 0.072982 0.061727 0.059744 0.061507 0.105889 0.089691 0.156667
 0.118683 0.04109  0.029059 0.029661 0.060908 0.023374 0.004209 0.010069
 0.020137 0.00419  0.000892 0.014322]"
database_normalized\City\m1652.obj,City,m1652.obj,"[0.009805 0.051273 0.085318 0.058461 0.039855 0.028869 0.044122 0.058506
 0.042184 0.058298 0.059592 0.051398 0.095698 0.064994 0.054106 0.084695
 0.049526 0.047015 0.007351 0.008934]"
database_normalized\City\m1654.obj,City,m1654.obj,"[0.008834 0.015971 0.032614 0.09114  0.096593 0.092196 0.095033 0.070697
 0.085247 0.067185 0.068057 0.081784 0.072775 0.052672 0.032705 0.015613
 0.016607 0.003587 0.000335 0.000355]"
database_normalized\City\m1659.obj,City,m1659.obj,"[0.004539 0.019137 0.044965 0.115061 0.05698  0.121302 0.087514 0.174969
 0.125958 0.080963 0.040959 0.040756 0.037504 0.015335 0.021102 0.009964
 0.00166  0.       0.000616 0.000716]"
database_normalized\City\m1660.obj,City,m1660.obj,"[0.022069 0.087834 0.110497 0.104879 0.095213 0.101276 0.079391 0.093822
 0.120553 0.106147 0.040764 0.029629 0.001543 0.001574 0.001657 0.000787
 0.       0.001582 0.       0.000783]"
database_normalized\City\m1661.obj,City,m1661.obj,"[0.015134 0.022845 0.059548 0.100525 0.096891 0.110748 0.126115 0.068642
 0.097617 0.060804 0.095214 0.040936 0.019737 0.031946 0.013599 0.015117
 0.009262 0.006136 0.007724 0.00146 ]"
database_normalized\City\m1662.obj,City,m1662.obj,"[0.00574  0.000842 0.004154 0.043047 0.078935 0.240165 0.140322 0.124744
 0.206284 0.138636 0.00804  0.00081  0.       0.001692 0.       0.001617
 0.       0.001654 0.001654 0.001664]"
database_normalized\City\m1664.obj,City,m1664.obj,"[0.004714 0.015747 0.046594 0.050426 0.060205 0.07527  0.078023 0.073499
 0.066065 0.113463 0.121618 0.107062 0.068916 0.049161 0.024922 0.013018
 0.011669 0.007434 0.010149 0.002045]"
database_normalized\ClassicPiano\D00005.obj,ClassicPiano,D00005.obj,"[0.001901 0.00413  0.005953 0.008619 0.017074 0.026532 0.05662  0.075121
 0.100173 0.125031 0.13737  0.104955 0.090385 0.080291 0.076744 0.037237
 0.02357  0.015512 0.009478 0.003304]"
database_normalized\ClassicPiano\D00009.obj,ClassicPiano,D00009.obj,"[0.024259 0.040311 0.037018 0.042212 0.046099 0.045728 0.048456 0.044108
 0.05018  0.045411 0.047081 0.065783 0.056107 0.042415 0.051308 0.079474
 0.049599 0.09284  0.063745 0.027866]"
database_normalized\ClassicPiano\D00034.obj,ClassicPiano,D00034.obj,"[0.045382 0.026866 0.12572  0.242696 0.118354 0.053821 0.051575 0.047865
 0.046667 0.057835 0.051093 0.023406 0.030434 0.005675 0.004673 0.006937
 0.014168 0.016336 0.018754 0.011743]"
database_normalized\ClassicPiano\D00092.obj,ClassicPiano,D00092.obj,"[0.00659  0.012724 0.007569 0.008831 0.051798 0.072574 0.069933 0.092161
 0.081772 0.117346 0.103094 0.088792 0.054685 0.063073 0.039038 0.028406
 0.035939 0.034258 0.021182 0.010235]"
database_normalized\ClassicPiano\D00120.obj,ClassicPiano,D00120.obj,"[0.006474 0.014046 0.025742 0.028241 0.037964 0.062406 0.100251 0.091472
 0.110967 0.095582 0.092156 0.088498 0.069106 0.060783 0.058944 0.024805
 0.012302 0.010764 0.006229 0.003268]"
database_normalized\ClassicPiano\D00190.obj,ClassicPiano,D00190.obj,"[0.004695 0.047878 0.0657   0.074132 0.130294 0.120455 0.100657 0.07194
 0.055997 0.083967 0.040552 0.015856 0.014677 0.008102 0.01152  0.008034
 0.029524 0.06085  0.035847 0.019323]"
database_normalized\ClassicPiano\D00233.obj,ClassicPiano,D00233.obj,"[0.016044 0.023167 0.100238 0.110574 0.097836 0.272308 0.045167 0.062494
 0.04598  0.007325 0.       0.       0.       0.002077 0.007027 0.008443
 0.016622 0.058703 0.104225 0.02177 ]"
database_normalized\ClassicPiano\D00254.obj,ClassicPiano,D00254.obj,"[0.014091 0.015398 0.026472 0.021808 0.038682 0.068647 0.153633 0.123152
 0.124375 0.063574 0.09183  0.04066  0.026233 0.013955 0.021988 0.020272
 0.015526 0.028112 0.037374 0.054218]"
database_normalized\ClassicPiano\D00279.obj,ClassicPiano,D00279.obj,"[0.036844 0.109492 0.141825 0.155183 0.168604 0.146488 0.083213 0.052011
 0.018233 0.031601 0.004228 0.019819 0.00167  0.001498 0.001693 0.001652
 0.001727 0.001776 0.013861 0.008582]"
database_normalized\ClassicPiano\D00305.obj,ClassicPiano,D00305.obj,"[0.054611 0.035822 0.02505  0.015407 0.007251 0.00838  0.029993 0.021499
 0.047629 0.08338  0.10212  0.055167 0.083901 0.043049 0.077114 0.077405
 0.063268 0.050304 0.053524 0.065126]"
database_normalized\ClassicPiano\D00314.obj,ClassicPiano,D00314.obj,"[0.004221 0.014425 0.021557 0.041151 0.051752 0.057292 0.074389 0.105543
 0.11862  0.116669 0.091837 0.079099 0.066017 0.046786 0.036406 0.029876
 0.023345 0.008352 0.007765 0.004898]"
database_normalized\ClassicPiano\D00561.obj,ClassicPiano,D00561.obj,"[0.00883  0.014115 0.064117 0.079477 0.092462 0.090465 0.134089 0.10271
 0.100602 0.062861 0.030348 0.014408 0.019609 0.01846  0.019548 0.039157
 0.029685 0.034897 0.030189 0.013971]"
database_normalized\ClassicPiano\D00579.obj,ClassicPiano,D00579.obj,"[0.009252 0.031291 0.039    0.040726 0.103427 0.114019 0.082071 0.118192
 0.115991 0.062584 0.039716 0.035632 0.026518 0.016554 0.023916 0.035045
 0.054051 0.013281 0.026333 0.012401]"
database_normalized\ClassicPiano\D00605.obj,ClassicPiano,D00605.obj,"[0.102585 0.13654  0.153258 0.179956 0.15527  0.075511 0.07671  0.028787
 0.018375 0.013092 0.008589 0.000251 0.       0.00512  0.017849 0.014312
 0.003392 0.       0.000261 0.010142]"
database_normalized\ClassicPiano\D00784.obj,ClassicPiano,D00784.obj,"[0.003403 0.049274 0.057879 0.121782 0.097177 0.116046 0.092322 0.11392
 0.104187 0.085617 0.029504 0.010367 0.01497  0.004559 0.011783 0.020415
 0.019552 0.018603 0.015744 0.012896]"
database_normalized\ClassicPiano\D00789.obj,ClassicPiano,D00789.obj,"[0.02691  0.077362 0.104785 0.161184 0.157261 0.152185 0.086312 0.042862
 0.019932 0.013883 0.013345 0.009239 0.009112 0.002822 0.00692  0.019853
 0.021625 0.023956 0.031912 0.01854 ]"
database_normalized\ClassicPiano\D00811.obj,ClassicPiano,D00811.obj,"[0.002107 0.002646 0.009759 0.012176 0.021189 0.024848 0.040874 0.072733
 0.084412 0.088648 0.096152 0.09467  0.09167  0.087757 0.076396 0.063098
 0.04922  0.04191  0.031034 0.008701]"
database_normalized\ClassicPiano\D00845.obj,ClassicPiano,D00845.obj,"[0.050449 0.085217 0.095099 0.110334 0.149594 0.140801 0.130034 0.115939
 0.084657 0.017035 0.012384 0.005913 0.000997 0.       0.       0.
 0.       0.       0.001041 0.000506]"
database_normalized\ClassicPiano\D00967.obj,ClassicPiano,D00967.obj,"[0.01148  0.025678 0.036012 0.04755  0.057625 0.07043  0.093492 0.085021
 0.08071  0.098292 0.076119 0.070577 0.044927 0.053305 0.063583 0.031537
 0.031817 0.004349 0.010278 0.007218]"
database_normalized\ClassicPiano\D00983.obj,ClassicPiano,D00983.obj,"[0.013006 0.018027 0.015936 0.019254 0.02239  0.029726 0.041629 0.088287
 0.08351  0.090488 0.083737 0.085103 0.091866 0.085101 0.078788 0.060407
 0.038803 0.041875 0.005408 0.006659]"
database_normalized\Computer\D01002.obj,Computer,D01002.obj,"[0.217853 0.025282 0.034575 0.052812 0.033481 0.04188  0.045778 0.038016
 0.051109 0.050902 0.054364 0.065189 0.049511 0.075782 0.062462 0.037772
 0.029986 0.019138 0.005755 0.008353]"
database_normalized\Computer\D01023.obj,Computer,D01023.obj,"[0.018135 0.118285 0.141104 0.135643 0.054401 0.046656 0.050148 0.111494
 0.027619 0.       0.048521 0.071514 0.001585 0.008607 0.000797 0.034347
 0.042415 0.034162 0.020208 0.034359]"
database_normalized\Computer\D01026.obj,Computer,D01026.obj,"[0.00757  0.022502 0.050997 0.084009 0.080722 0.095819 0.102459 0.094127
 0.091779 0.099588 0.075839 0.057883 0.047646 0.028349 0.023359 0.014789
 0.006667 0.007638 0.004989 0.003269]"
database_normalized\Computer\D01028.obj,Computer,D01028.obj,"[0.002909 0.002597 0.006312 0.022344 0.025785 0.045706 0.059986 0.095941
 0.080371 0.089675 0.075274 0.101099 0.087781 0.099101 0.087896 0.061378
 0.034495 0.016291 0.002925 0.002134]"
database_normalized\Computer\D01033.obj,Computer,D01033.obj,"[0.003022 0.005666 0.016251 0.02887  0.059542 0.227694 0.144781 0.094504
 0.086326 0.084019 0.048971 0.050487 0.044009 0.034988 0.032533 0.020458
 0.009918 0.003525 0.003112 0.001324]"
database_normalized\Computer\D01037.obj,Computer,D01037.obj,"[0.003195 0.008385 0.019121 0.033781 0.063981 0.090849 0.093401 0.083051
 0.102717 0.099492 0.105108 0.109766 0.074825 0.050952 0.025348 0.014729
 0.010643 0.005318 0.004826 0.000512]"
database_normalized\Computer\D01067.obj,Computer,D01067.obj,"[0.002239 0.025415 0.039066 0.101948 0.148766 0.1244   0.128494 0.101962
 0.069575 0.070506 0.031986 0.035426 0.031529 0.022049 0.027131 0.019336
 0.006064 0.006284 0.005594 0.00223 ]"
database_normalized\Computer\D01070.obj,Computer,D01070.obj,"[0.044117 0.568409 0.136153 0.022299 0.       0.011537 0.055639 0.
 0.       0.       0.       0.       0.003021 0.07046  0.038124 0.001028
 0.       0.       0.048228 0.000985]"
database_normalized\Computer\D01071.obj,Computer,D01071.obj,"[0.021004 0.024566 0.027877 0.027459 0.061256 0.068845 0.072477 0.081952
 0.110564 0.10883  0.099966 0.067929 0.056212 0.042229 0.030458 0.023273
 0.017214 0.027268 0.022195 0.008426]"
database_normalized\Computer\D01072.obj,Computer,D01072.obj,"[0.006045 0.015416 0.033625 0.035261 0.040638 0.05806  0.073919 0.094714
 0.09387  0.103992 0.071188 0.068767 0.089192 0.094485 0.05811  0.035801
 0.0121   0.010062 0.00198  0.002775]"
