file_path,file_class,file_name,D3
database_normalized\FloorLamp\m617.obj,FloorLamp,m617.obj,"[0.010594 0.054849 0.094219 0.110494 0.110807 0.110601 0.102531 0.087307
 0.072471 0.058302 0.052418 0.044846 0.03243  0.024414 0.017197 0.009872
 0.00337  0.002088 0.001063 0.000127]"
database_normalized\FloorLamp\m618.obj,FloorLamp,m618.obj,"[0.004355 0.02533  0.060552 0.098957 0.120885 0.127003 0.120035 0.103263
 0.088716 0.076315 0.059463 0.042377 0.029287 0.019596 0.011693 0.006447
 0.00319  0.001587 0.000723 0.000226]"
database_normalized\FloorLamp\m619.obj,FloorLamp,m619.obj,"[0.001641 0.015874 0.043422 0.077317 0.107763 0.128329 0.122918 0.11354
 0.098091 0.079933 0.062162 0.046713 0.033827 0.023854 0.016639 0.012157
 0.008604 0.00498  0.001954 0.000282]"
database_normalized\FloorLamp\m620.obj,FloorLamp,m620.obj,"[0.004574 0.02175  0.037724 0.053298 0.074202 0.096537 0.107981 0.107819
 0.102311 0.091509 0.083443 0.067732 0.0549   0.039457 0.025383 0.016335
 0.00814  0.004284 0.002383 0.000238]"
database_normalized\FloorLamp\m621.obj,FloorLamp,m621.obj,"[0.012024 0.052011 0.087001 0.107354 0.10873  0.107755 0.109594 0.103373
 0.089991 0.075909 0.055057 0.036807 0.021211 0.01279  0.008558 0.005979
 0.00357  0.001592 0.00052  0.000174]"
database_normalized\FloorLamp\m622.obj,FloorLamp,m622.obj,"[0.008637 0.038379 0.08537  0.126625 0.149147 0.142853 0.113791 0.081872
 0.061582 0.048228 0.038813 0.031245 0.024188 0.018174 0.01287  0.008598
 0.005213 0.00296  0.001235 0.00022 ]"
database_normalized\FloorLamp\m623.obj,FloorLamp,m623.obj,"[1.34200e-03 1.27730e-02 3.54090e-02 6.44370e-02 8.98670e-02 1.01344e-01
 1.04065e-01 1.03463e-01 1.00560e-01 9.35310e-02 8.26110e-02 7.03420e-02
 5.59770e-02 3.85490e-02 2.32950e-02 1.25360e-02 6.60600e-03 2.60500e-03
 6.44000e-04 4.40000e-05]"
database_normalized\FloorLamp\m624.obj,FloorLamp,m624.obj,"[0.006937 0.041888 0.090708 0.121764 0.131785 0.117755 0.090007 0.070236
 0.059917 0.054138 0.045921 0.040422 0.035279 0.029383 0.024373 0.018083
 0.011859 0.006679 0.002463 0.000403]"
database_normalized\Glasses\D00050.obj,Glasses,D00050.obj,"[0.009991 0.05883  0.105333 0.133239 0.140719 0.130531 0.108199 0.078984
 0.053135 0.035915 0.027318 0.022785 0.019226 0.016907 0.015414 0.013659
 0.011356 0.009412 0.007484 0.001563]"
database_normalized\Glasses\D00201.obj,Glasses,D00201.obj,"[0.027115 0.051799 0.056688 0.060536 0.053176 0.055018 0.064092 0.074975
 0.069313 0.065585 0.056321 0.048892 0.03494  0.035911 0.048476 0.111074
 0.062764 0.017227 0.004998 0.0011  ]"
database_normalized\Glasses\D00225.obj,Glasses,D00225.obj,"[0.010873 0.043492 0.068006 0.085434 0.093981 0.093401 0.082767 0.082498
 0.077998 0.061542 0.053861 0.049724 0.042268 0.035621 0.02895  0.028356
 0.02923  0.019281 0.008275 0.004442]"
database_normalized\Glasses\D00432.obj,Glasses,D00432.obj,"[0.00831  0.038408 0.060983 0.069771 0.075411 0.07851  0.078168 0.07386
 0.06887  0.063816 0.058241 0.053258 0.04946  0.045806 0.04198  0.037561
 0.033564 0.028741 0.023557 0.011725]"
database_normalized\Glasses\D00475.obj,Glasses,D00475.obj,"[0.017453 0.041547 0.049346 0.060292 0.065033 0.072803 0.073591 0.071933
 0.072654 0.071405 0.070971 0.068674 0.057553 0.044608 0.037225 0.032489
 0.030581 0.023057 0.024532 0.014253]"
database_normalized\Glasses\D00507.obj,Glasses,D00507.obj,"[0.009837 0.059006 0.105842 0.132989 0.1408   0.130621 0.10851  0.078986
 0.052855 0.036063 0.027475 0.022468 0.019342 0.016698 0.015644 0.013747
 0.0114   0.009201 0.007159 0.001357]"
database_normalized\Glasses\D00560.obj,Glasses,D00560.obj,"[0.016077 0.049054 0.065446 0.072283 0.071299 0.072641 0.069996 0.06788
 0.067099 0.063033 0.056947 0.048824 0.043757 0.040057 0.037528 0.034986
 0.03282  0.033713 0.038865 0.017695]"
database_normalized\Glasses\D00575.obj,Glasses,D00575.obj,"[0.010481 0.038592 0.055284 0.066739 0.07793  0.077064 0.079115 0.073519
 0.069017 0.063138 0.058413 0.05486  0.050764 0.045105 0.041457 0.036968
 0.034894 0.030796 0.026264 0.0096  ]"
database_normalized\Glasses\D00630.obj,Glasses,D00630.obj,"[0.010951 0.047745 0.076808 0.092119 0.096367 0.098142 0.091256 0.08151
 0.074307 0.06542  0.056414 0.048517 0.039415 0.030925 0.025154 0.020301
 0.016879 0.014273 0.010567 0.00293 ]"
database_normalized\Glasses\D00640.obj,Glasses,D00640.obj,"[0.027461 0.071307 0.094701 0.110079 0.113409 0.101307 0.084774 0.075045
 0.059763 0.049031 0.039382 0.030369 0.026619 0.022492 0.022424 0.020363
 0.018181 0.01768  0.011393 0.00422 ]"
database_normalized\Glasses\D00656.obj,Glasses,D00656.obj,"[0.008844 0.044493 0.070222 0.082235 0.087748 0.089425 0.088232 0.083244
 0.075493 0.066505 0.057958 0.050331 0.044477 0.038974 0.0332   0.026615
 0.020752 0.015577 0.013455 0.00222 ]"
database_normalized\Glasses\D00660.obj,Glasses,D00660.obj,"[0.023827 0.069441 0.102862 0.114887 0.102345 0.087292 0.060911 0.048967
 0.03375  0.029943 0.031919 0.040831 0.037215 0.03445  0.033803 0.02957
 0.024718 0.027811 0.043135 0.022323]"
database_normalized\Glasses\D00717.obj,Glasses,D00717.obj,"[0.010059 0.058294 0.09861  0.118123 0.122007 0.113286 0.092698 0.077251
 0.064229 0.05123  0.041479 0.031056 0.02491  0.02216  0.019739 0.016319
 0.014147 0.011935 0.009326 0.003142]"
database_normalized\Glasses\D00730.obj,Glasses,D00730.obj,"[0.018454 0.071114 0.105846 0.114449 0.106878 0.088538 0.072206 0.065097
 0.060508 0.052453 0.046045 0.040548 0.035492 0.030745 0.023981 0.017653
 0.015122 0.01608  0.014976 0.003815]"
database_normalized\Glasses\D00813.obj,Glasses,D00813.obj,"[0.009716 0.043858 0.057615 0.059836 0.06996  0.072671 0.077135 0.077239
 0.076112 0.074049 0.069065 0.062812 0.054737 0.050888 0.044859 0.036694
 0.028434 0.02055  0.011345 0.002425]"
database_normalized\Glasses\D00816.obj,Glasses,D00816.obj,"[0.026433 0.071786 0.091421 0.099671 0.096318 0.083819 0.075704 0.068356
 0.054681 0.049182 0.044812 0.041139 0.037173 0.036317 0.030733 0.028224
 0.024788 0.02315  0.013381 0.002912]"
database_normalized\Glasses\D00877.obj,Glasses,D00877.obj,"[0.016821 0.052488 0.078952 0.081913 0.074855 0.065939 0.064144 0.057915
 0.053205 0.057196 0.059888 0.058867 0.056822 0.034984 0.026995 0.018504
 0.031187 0.083988 0.023744 0.001593]"
database_normalized\Glasses\D00883.obj,Glasses,D00883.obj,"[0.028398 0.081225 0.108718 0.123223 0.116989 0.103812 0.092212 0.06808
 0.054512 0.046654 0.039664 0.034435 0.030073 0.02254  0.017508 0.01358
 0.008613 0.005892 0.002987 0.000885]"
database_normalized\Glasses\D00937.obj,Glasses,D00937.obj,"[0.010063 0.049508 0.08702  0.110431 0.117234 0.111696 0.097345 0.081404
 0.067231 0.057323 0.049329 0.042251 0.035125 0.028299 0.021319 0.015344
 0.010238 0.005861 0.002522 0.000457]"
database_normalized\Glasses\D00994.obj,Glasses,D00994.obj,"[0.033349 0.077101 0.101927 0.135813 0.126273 0.101693 0.092241 0.076811
 0.055227 0.043978 0.033669 0.028198 0.024058 0.02048  0.014776 0.011122
 0.008621 0.008061 0.005251 0.001351]"
database_normalized\Guitar\D00023.obj,Guitar,D00023.obj,"[2.04680e-02 8.40850e-02 1.35594e-01 1.57343e-01 1.52696e-01 1.33548e-01
 1.06324e-01 7.33630e-02 4.54170e-02 3.06990e-02 2.34050e-02 1.66620e-02
 1.03590e-02 5.33800e-03 2.47400e-03 1.19200e-03 6.09000e-04 3.07000e-04
 9.50000e-05 2.20000e-05]"
database_normalized\Guitar\D00041.obj,Guitar,D00041.obj,"[0.024538 0.069567 0.095927 0.106883 0.103878 0.104309 0.098993 0.084288
 0.070015 0.055177 0.044509 0.038807 0.031637 0.024446 0.018736 0.01264
 0.008648 0.004628 0.001867 0.000507]"
database_normalized\Guitar\D00076.obj,Guitar,D00076.obj,"[0.032611 0.108792 0.152026 0.165532 0.154266 0.133547 0.08332  0.046855
 0.036225 0.028369 0.021058 0.016162 0.009792 0.003162 0.002318 0.002093
 0.001105 0.000483 0.001949 0.000335]"
database_normalized\Guitar\D00097.obj,Guitar,D00097.obj,"[1.30480e-02 6.27650e-02 1.04025e-01 1.24676e-01 1.27093e-01 1.18900e-01
 1.04182e-01 8.85300e-02 7.33230e-02 6.00400e-02 4.59850e-02 3.08790e-02
 1.98220e-02 1.18420e-02 6.73900e-03 3.91300e-03 2.31300e-03 1.32200e-03
 4.95000e-04 1.08000e-04]"
database_normalized\Guitar\D00124.obj,Guitar,D00124.obj,"[5.42130e-02 1.00712e-01 1.53423e-01 1.61626e-01 1.43964e-01 1.13425e-01
 8.08410e-02 5.76000e-02 4.18570e-02 3.18610e-02 2.34220e-02 1.50520e-02
 8.42400e-03 5.13500e-03 3.40100e-03 2.42400e-03 1.57900e-03 7.65000e-04
 2.30000e-04 4.60000e-05]"
database_normalized\Guitar\D00222.obj,Guitar,D00222.obj,"[1.52870e-02 5.55810e-02 9.59130e-02 1.16143e-01 1.20669e-01 1.17242e-01
 1.08930e-01 9.88780e-02 8.51930e-02 6.66020e-02 4.52350e-02 3.03880e-02
 1.95880e-02 1.17850e-02 6.60500e-03 3.16600e-03 1.56400e-03 8.16000e-04
 3.39000e-04 7.60000e-05]"
database_normalized\Guitar\D00232.obj,Guitar,D00232.obj,"[1.55440e-02 6.44700e-02 1.04632e-01 1.33833e-01 1.38976e-01 1.30349e-01
 1.13717e-01 9.39760e-02 6.99530e-02 4.64730e-02 3.23920e-02 2.22580e-02
 1.51600e-02 9.34100e-03 5.02200e-03 2.29000e-03 9.04000e-04 4.55000e-04
 2.06000e-04 4.90000e-05]"
database_normalized\Guitar\D00335.obj,Guitar,D00335.obj,"[0.00424  0.023378 0.046797 0.071266 0.095459 0.112807 0.117271 0.111669
 0.100611 0.083638 0.06198  0.044284 0.035514 0.027217 0.022603 0.017303
 0.010351 0.007596 0.004885 0.001131]"
database_normalized\Guitar\D00374.obj,Guitar,D00374.obj,"[4.57040e-02 8.87720e-02 1.12959e-01 1.15496e-01 1.18495e-01 1.09705e-01
 9.47380e-02 6.11890e-02 4.88000e-02 5.01590e-02 4.65670e-02 4.10740e-02
 3.23670e-02 1.96360e-02 8.18000e-03 2.89300e-03 1.87400e-03 1.11400e-03
 2.52000e-04 2.60000e-05]"
database_normalized\Guitar\D00414.obj,Guitar,D00414.obj,"[4.43500e-03 2.75470e-02 6.37750e-02 9.80550e-02 1.24325e-01 1.34101e-01
 1.28477e-01 1.15481e-01 9.68330e-02 7.40950e-02 5.31700e-02 3.52810e-02
 2.16120e-02 1.17710e-02 5.88300e-03 2.82200e-03 1.46300e-03 6.31000e-04
 2.06000e-04 3.70000e-05]"
database_normalized\Guitar\D00416.obj,Guitar,D00416.obj,"[2.52470e-02 1.07372e-01 1.63409e-01 1.82070e-01 1.64119e-01 1.25366e-01
 8.25440e-02 5.28560e-02 3.45890e-02 2.36720e-02 1.58310e-02 1.02730e-02
 6.09000e-03 3.27300e-03 1.54500e-03 8.67000e-04 4.73000e-04 2.50000e-04
 1.13000e-04 4.10000e-05]"
database_normalized\Guitar\D00461.obj,Guitar,D00461.obj,"[3.67060e-02 8.71280e-02 9.70190e-02 1.10493e-01 1.20518e-01 1.39116e-01
 1.38798e-01 9.91970e-02 5.67950e-02 3.70790e-02 2.80910e-02 2.34430e-02
 1.58600e-02 5.43200e-03 2.27400e-03 1.09100e-03 6.43000e-04 2.81000e-04
 3.30000e-05 3.00000e-06]"
database_normalized\Guitar\D00464.obj,Guitar,D00464.obj,"[2.46180e-02 6.51680e-02 9.03780e-02 9.40210e-02 9.11970e-02 9.54010e-02
 9.77200e-02 1.00272e-01 9.25290e-02 7.21720e-02 5.47270e-02 4.21070e-02
 3.10270e-02 2.25510e-02 1.42290e-02 7.07800e-03 2.99500e-03 1.32200e-03
 4.24000e-04 6.40000e-05]"
database_normalized\Guitar\D00494.obj,Guitar,D00494.obj,"[0.009333 0.041734 0.072446 0.101643 0.125645 0.134555 0.120448 0.098594
 0.079043 0.062729 0.046034 0.035095 0.026793 0.018997 0.01218  0.007381
 0.004346 0.002024 0.000837 0.000143]"
database_normalized\Guitar\D00534.obj,Guitar,D00534.obj,"[0.015726 0.043489 0.065515 0.083725 0.104183 0.121029 0.118966 0.107118
 0.094    0.078329 0.053962 0.037208 0.026412 0.018553 0.012963 0.008807
 0.005041 0.003055 0.001597 0.000322]"
database_normalized\Guitar\D00549.obj,Guitar,D00549.obj,"[0.013392 0.048118 0.081304 0.105115 0.124327 0.126351 0.117821 0.102407
 0.075917 0.054599 0.043684 0.035645 0.027136 0.018442 0.011387 0.006965
 0.004018 0.002233 0.00092  0.000219]"
database_normalized\Guitar\D00645.obj,Guitar,D00645.obj,"[4.72600e-02 1.68098e-01 1.97013e-01 1.66734e-01 1.23796e-01 9.24850e-02
 7.12950e-02 5.25110e-02 3.57070e-02 2.15150e-02 1.20040e-02 5.97100e-03
 2.96600e-03 1.47700e-03 6.89000e-04 2.99000e-04 1.22000e-04 4.10000e-05
 1.60000e-05 1.00000e-06]"
database_normalized\Guitar\D00655.obj,Guitar,D00655.obj,"[0.083076 0.149973 0.140605 0.140223 0.130451 0.106072 0.07772  0.0515
 0.031949 0.023334 0.022279 0.016988 0.011048 0.005223 0.003688 0.003368
 0.001263 0.000391 0.000561 0.000288]"
database_normalized\Guitar\D00844.obj,Guitar,D00844.obj,"[0.009436 0.029757 0.042785 0.063062 0.088912 0.104512 0.111336 0.098778
 0.076012 0.064961 0.072277 0.066705 0.056445 0.048022 0.034038 0.019792
 0.008496 0.003328 0.00114  0.000206]"
database_normalized\Guitar\D00849.obj,Guitar,D00849.obj,"[0.010558 0.045237 0.07663  0.101167 0.118358 0.127929 0.12172  0.102459
 0.08145  0.06016  0.047121 0.036578 0.027308 0.019478 0.012056 0.006052
 0.002997 0.001748 0.000822 0.000172]"
database_normalized\Gun\D00103.obj,Gun,D00103.obj,"[0.004601 0.025775 0.058396 0.0941   0.120337 0.130634 0.119448 0.105188
 0.087192 0.06826  0.054733 0.036656 0.024377 0.018678 0.012553 0.008452
 0.008948 0.010754 0.008532 0.002386]"
database_normalized\Gun\D00137.obj,Gun,D00137.obj,"[0.007064 0.036899 0.080436 0.125261 0.142437 0.133989 0.114544 0.08555
 0.065073 0.051006 0.035575 0.029137 0.024357 0.019529 0.016414 0.013924
 0.010419 0.005554 0.002368 0.000464]"
database_normalized\Gun\D00140.obj,Gun,D00140.obj,"[7.73100e-03 5.00890e-02 1.17527e-01 1.68382e-01 1.70790e-01 1.42428e-01
 1.12118e-01 8.26960e-02 5.51750e-02 3.47150e-02 2.08430e-02 1.29590e-02
 8.61900e-03 6.18100e-03 4.11200e-03 2.77500e-03 1.52400e-03 8.14000e-04
 4.06000e-04 1.16000e-04]"
database_normalized\Gun\D00153.obj,Gun,D00153.obj,"[2.80600e-03 2.80580e-02 7.48330e-02 1.24264e-01 1.55124e-01 1.57148e-01
 1.32691e-01 1.00054e-01 7.21290e-02 5.15820e-02 3.57920e-02 2.39860e-02
 1.54280e-02 1.03150e-02 6.90500e-03 4.35000e-03 2.61100e-03 1.35500e-03
 4.70000e-04 9.90000e-05]"
database_normalized\Gun\D00161.obj,Gun,D00161.obj,"[2.50100e-03 2.61510e-02 7.45200e-02 1.25123e-01 1.58880e-01 1.62523e-01
 1.37840e-01 1.04191e-01 7.07340e-02 4.85370e-02 3.27100e-02 2.17910e-02
 1.44630e-02 9.39300e-03 5.45200e-03 2.84500e-03 1.44200e-03 5.81000e-04
 2.35000e-04 8.80000e-05]"
database_normalized\Gun\D00204.obj,Gun,D00204.obj,"[0.004228 0.026234 0.060743 0.097267 0.125179 0.13979  0.132486 0.108523
 0.083032 0.065804 0.048188 0.03396  0.023545 0.017153 0.012742 0.006824
 0.005423 0.005467 0.002971 0.000441]"
database_normalized\Gun\D00207.obj,Gun,D00207.obj,"[5.19100e-03 4.57530e-02 1.12426e-01 1.59001e-01 1.68071e-01 1.43667e-01
 1.08610e-01 7.73310e-02 5.38050e-02 3.89870e-02 2.92520e-02 2.16060e-02
 1.44160e-02 8.40400e-03 5.04000e-03 3.46300e-03 2.57600e-03 1.62700e-03
 6.74000e-04 1.00000e-04]"
database_normalized\Gun\D00209.obj,Gun,D00209.obj,"[0.005728 0.031746 0.072641 0.115656 0.145654 0.145266 0.124872 0.103907
 0.085709 0.061787 0.040337 0.023794 0.011897 0.00851  0.005755 0.00537
 0.005225 0.003296 0.002374 0.000476]"
database_normalized\Gun\D00239.obj,Gun,D00239.obj,"[1.90900e-02 8.58030e-02 1.38727e-01 1.53651e-01 1.59533e-01 1.40444e-01
 1.05077e-01 7.14820e-02 4.55870e-02 3.17910e-02 1.91030e-02 1.24620e-02
 6.79600e-03 4.38000e-03 2.79000e-03 1.60200e-03 1.20400e-03 3.21000e-04
 1.25000e-04 3.20000e-05]"
database_normalized\Gun\D00244.obj,Gun,D00244.obj,"[0.001661 0.017185 0.050967 0.091313 0.123568 0.140678 0.13883  0.118308
 0.092568 0.068757 0.049109 0.035649 0.02564  0.018172 0.012599 0.007862
 0.004276 0.002023 0.000682 0.000153]"
database_normalized\Gun\D00282.obj,Gun,D00282.obj,"[7.69100e-03 4.83100e-02 9.86110e-02 1.35184e-01 1.52145e-01 1.45283e-01
 1.18962e-01 8.71410e-02 6.14850e-02 4.32590e-02 3.05720e-02 2.24400e-02
 1.75640e-02 1.36190e-02 9.49900e-03 5.44500e-03 2.14400e-03 4.83000e-04
 1.34000e-04 2.90000e-05]"
database_normalized\Gun\D00368.obj,Gun,D00368.obj,"[2.98200e-03 2.14060e-02 5.48470e-02 9.67320e-02 1.29868e-01 1.44176e-01
 1.39243e-01 1.17697e-01 8.98140e-02 6.44640e-02 4.53360e-02 3.30980e-02
 2.31450e-02 1.52010e-02 9.69000e-03 6.27200e-03 3.69800e-03 1.69500e-03
 5.78000e-04 5.80000e-05]"
database_normalized\Gun\D00425.obj,Gun,D00425.obj,"[8.20500e-03 4.05170e-02 8.11110e-02 1.22900e-01 1.56367e-01 1.58070e-01
 1.28974e-01 8.79690e-02 5.67430e-02 4.18710e-02 3.29060e-02 2.37220e-02
 1.83950e-02 1.42590e-02 1.17220e-02 8.74900e-03 5.01600e-03 1.98200e-03
 4.63000e-04 5.90000e-05]"
database_normalized\Gun\D00477.obj,Gun,D00477.obj,"[0.008188 0.036959 0.06717  0.10016  0.121891 0.130984 0.130761 0.109075
 0.083091 0.062632 0.046825 0.031692 0.023278 0.016759 0.011658 0.008334
 0.005363 0.003142 0.001648 0.00039 ]"
database_normalized\Gun\D00606.obj,Gun,D00606.obj,"[0.004263 0.028975 0.070324 0.114605 0.145307 0.149651 0.130289 0.103991
 0.076791 0.051524 0.034855 0.027328 0.020157 0.012703 0.008797 0.007768
 0.006765 0.00409  0.001584 0.000233]"
database_normalized\Gun\D00802.obj,Gun,D00802.obj,"[4.00100e-03 3.69530e-02 9.38320e-02 1.44230e-01 1.59589e-01 1.42446e-01
 1.10255e-01 8.47030e-02 6.54500e-02 4.97870e-02 3.69540e-02 2.69130e-02
 1.82600e-02 1.17300e-02 7.11100e-03 4.12000e-03 2.21800e-03 1.01700e-03
 3.34000e-04 9.70000e-05]"
database_normalized\Gun\D00819.obj,Gun,D00819.obj,"[0.006059 0.033617 0.071778 0.110894 0.139459 0.150608 0.13559  0.097369
 0.067    0.053085 0.041086 0.028841 0.021431 0.01558  0.011334 0.007448
 0.004608 0.002669 0.00133  0.000214]"
database_normalized\Gun\D00826.obj,Gun,D00826.obj,"[0.002963 0.021928 0.051446 0.084774 0.113734 0.125588 0.129326 0.11695
 0.090079 0.066015 0.049767 0.038898 0.030499 0.023917 0.018324 0.01416
 0.011488 0.007357 0.002496 0.000291]"
database_normalized\Gun\D00929.obj,Gun,D00929.obj,"[2.71200e-03 2.67960e-02 7.52580e-02 1.23296e-01 1.47241e-01 1.45138e-01
 1.22479e-01 9.49980e-02 7.27000e-02 5.52340e-02 4.15910e-02 3.05040e-02
 2.22170e-02 1.56240e-02 1.06850e-02 6.80100e-03 4.10200e-03 1.91100e-03
 6.14000e-04 9.90000e-05]"
database_normalized\Gun\D00972.obj,Gun,D00972.obj,"[5.86500e-03 4.43640e-02 1.01381e-01 1.50541e-01 1.72181e-01 1.58794e-01
 1.25142e-01 9.04330e-02 5.87960e-02 3.52990e-02 2.23500e-02 1.41200e-02
 8.79000e-03 5.42000e-03 3.20300e-03 1.67200e-03 8.13000e-04 5.45000e-04
 2.48000e-04 4.30000e-05]"
database_normalized\Gun\m648.obj,Gun,m648.obj,"[0.048352 0.22149  0.24456  0.177186 0.116734 0.069837 0.037888 0.03278
 0.019164 0.010433 0.00707  0.003137 0.001345 0.001351 0.001873 0.002678
 0.002227 0.001007 0.000537 0.000351]"
database_normalized\Gun\m649.obj,Gun,m649.obj,"[0.00332  0.032004 0.081896 0.125143 0.149459 0.142763 0.117464 0.088198
 0.064738 0.048846 0.038701 0.0308   0.023622 0.017929 0.013528 0.009648
 0.006653 0.003822 0.001277 0.000189]"
database_normalized\Gun\m650.obj,Gun,m650.obj,"[0.003682 0.029734 0.0767   0.121402 0.148012 0.156222 0.129378 0.089925
 0.06388  0.047532 0.038675 0.030572 0.021972 0.014937 0.00973  0.006365
 0.005289 0.003833 0.001743 0.000417]"
database_normalized\Gun\m651.obj,Gun,m651.obj,"[0.001406 0.01408  0.042728 0.077429 0.103607 0.121264 0.126453 0.117238
 0.097553 0.078363 0.059175 0.043492 0.032571 0.026738 0.022321 0.01697
 0.010868 0.005483 0.001933 0.000328]"
database_normalized\Gun\m652.obj,Gun,m652.obj,"[0.004514 0.026752 0.062026 0.10013  0.129044 0.141116 0.132159 0.106524
 0.081508 0.063741 0.046311 0.032927 0.02371  0.016646 0.012493 0.006271
 0.005201 0.005342 0.003107 0.000478]"
database_normalized\Gun\m653.obj,Gun,m653.obj,"[1.55900e-02 5.07860e-02 8.04080e-02 1.03651e-01 1.21422e-01 1.26718e-01
 1.16909e-01 9.88410e-02 8.36790e-02 6.61420e-02 4.47650e-02 3.01460e-02
 2.11310e-02 1.44250e-02 1.21660e-02 7.10100e-03 3.66100e-03 1.85300e-03
 5.13000e-04 9.30000e-05]"
database_normalized\Gun\m654.obj,Gun,m654.obj,"[0.002375 0.020311 0.05427  0.094131 0.12689  0.140944 0.13341  0.110847
 0.087801 0.065453 0.048346 0.036156 0.025901 0.018712 0.013391 0.009949
 0.00656  0.003351 0.001029 0.000173]"
database_normalized\Gun\m655.obj,Gun,m655.obj,"[3.21300e-03 2.92690e-02 7.46090e-02 1.22095e-01 1.51683e-01 1.55054e-01
 1.32391e-01 1.02291e-01 7.44930e-02 5.29740e-02 3.64070e-02 2.38830e-02
 1.54670e-02 1.02850e-02 6.81000e-03 4.49600e-03 2.73500e-03 1.29000e-03
 4.71000e-04 8.40000e-05]"
database_normalized\Gun\m656.obj,Gun,m656.obj,"[4.99500e-03 4.24300e-02 1.05988e-01 1.53536e-01 1.66364e-01 1.45317e-01
 1.09849e-01 7.86010e-02 5.57180e-02 4.15050e-02 3.13680e-02 2.32550e-02
 1.59760e-02 9.44900e-03 5.68200e-03 3.84200e-03 3.02700e-03 2.06000e-03
 9.08000e-04 1.30000e-04]"
database_normalized\Gun\m657.obj,Gun,m657.obj,"[3.37100e-03 2.61500e-02 6.73390e-02 1.09713e-01 1.36818e-01 1.44031e-01
 1.36480e-01 1.13592e-01 8.30270e-02 5.69720e-02 3.94340e-02 2.74050e-02
 1.98400e-02 1.38400e-02 9.82900e-03 6.28600e-03 3.45800e-03 1.66200e-03
 6.25000e-04 1.28000e-04]"
database_normalized\Gun\m658.obj,Gun,m658.obj,"[2.07100e-03 1.77130e-02 5.41530e-02 9.71420e-02 1.32865e-01 1.48355e-01
 1.40532e-01 1.17416e-01 8.85600e-02 6.45500e-02 4.54050e-02 3.20050e-02
 2.22140e-02 1.53050e-02 1.01970e-02 6.27400e-03 3.28900e-03 1.41500e-03
 4.82000e-04 5.70000e-05]"
database_normalized\Gun\m659.obj,Gun,m659.obj,"[7.22600e-03 4.00460e-02 8.32290e-02 1.21885e-01 1.42952e-01 1.43737e-01
 1.25629e-01 9.51560e-02 6.88120e-02 5.13070e-02 3.93750e-02 3.02500e-02
 2.14430e-02 1.34930e-02 7.96200e-03 4.42600e-03 1.89600e-03 7.96000e-04
 3.02000e-04 7.80000e-05]"
database_normalized\Gun\m660.obj,Gun,m660.obj,"[6.05100e-03 4.79590e-02 1.15815e-01 1.63712e-01 1.68840e-01 1.48112e-01
 1.10532e-01 7.75040e-02 5.06340e-02 3.44180e-02 2.49530e-02 1.82360e-02
 1.27580e-02 8.71700e-03 5.93000e-03 3.43000e-03 1.60100e-03 5.86000e-04
 1.81000e-04 3.10000e-05]"
database_normalized\Gun\m661.obj,Gun,m661.obj,"[0.002236 0.019307 0.05474  0.095543 0.130912 0.145575 0.136134 0.113219
 0.086353 0.062024 0.044845 0.032668 0.024513 0.018075 0.012668 0.009189
 0.00623  0.003704 0.001654 0.000411]"
database_normalized\Gun\m662.obj,Gun,m662.obj,"[0.002282 0.020999 0.060768 0.10799  0.141628 0.149191 0.132002 0.102403
 0.077755 0.057742 0.042755 0.032309 0.024277 0.017124 0.012144 0.008391
 0.005611 0.00304  0.001331 0.000258]"
database_normalized\Gun\m663.obj,Gun,m663.obj,"[0.002572 0.024984 0.068673 0.111541 0.135772 0.141845 0.131624 0.109649
 0.084571 0.062583 0.044371 0.030303 0.020025 0.012429 0.007864 0.005193
 0.003024 0.001822 0.000886 0.000269]"
database_normalized\Gun\m664.obj,Gun,m664.obj,"[7.48000e-03 3.26860e-02 5.86800e-02 9.96320e-02 1.36726e-01 1.48799e-01
 1.41708e-01 1.15003e-01 8.53980e-02 5.69560e-02 3.84360e-02 2.93700e-02
 1.95050e-02 1.08800e-02 7.24600e-03 5.09800e-03 3.71700e-03 1.89500e-03
 7.12000e-04 7.30000e-05]"
database_normalized\Gun\m665.obj,Gun,m665.obj,"[0.007416 0.031184 0.068859 0.108599 0.133955 0.149646 0.139386 0.105689
 0.070752 0.051659 0.038458 0.030464 0.023001 0.012802 0.008741 0.006927
 0.005887 0.004599 0.001723 0.000253]"
database_normalized\Gun\m666.obj,Gun,m666.obj,"[3.70500e-03 2.46870e-02 6.29720e-02 1.00497e-01 1.32515e-01 1.41504e-01
 1.26624e-01 1.03929e-01 8.31770e-02 6.55290e-02 4.94340e-02 3.66620e-02
 2.63210e-02 1.81730e-02 1.21130e-02 6.99300e-03 3.34200e-03 1.39200e-03
 3.88000e-04 4.30000e-05]"
database_normalized\Gun\m667.obj,Gun,m667.obj,"[0.006623 0.054756 0.121724 0.163866 0.165047 0.136297 0.100147 0.067294
 0.046226 0.033344 0.026543 0.021593 0.01688  0.012583 0.010018 0.007803
 0.005372 0.002655 0.001058 0.000171]"
