file_path,file_class,file_name,D2
database_normalized\Bottle\m491.obj,Bottle,m491.obj,"[0.008023 0.023271 0.038921 0.05314  0.066906 0.079177 0.096631 0.111659
 0.093363 0.075376 0.061848 0.054347 0.049153 0.04423  0.039348 0.038959
 0.039974 0.016064 0.007168 0.002442]"
database_normalized\Bottle\m492.obj,Bottle,m492.obj,"[0.010734 0.043306 0.091255 0.101622 0.110822 0.108232 0.086359 0.075826
 0.06625  0.057655 0.05029  0.04322  0.036404 0.030383 0.024383 0.020738
 0.016802 0.012035 0.007782 0.005902]"
database_normalized\BuildingNonResidential\m382.obj,BuildingNonResidential,m382.obj,"[0.004151 0.019318 0.033321 0.045999 0.054797 0.061246 0.060716 0.063047
 0.071294 0.081937 0.095458 0.097901 0.095847 0.080262 0.06095  0.038532
 0.02163  0.009378 0.003647 0.000569]"
database_normalized\BuildingNonResidential\m383.obj,BuildingNonResidential,m383.obj,"[9.40500e-03 2.42890e-02 3.86380e-02 7.37830e-02 8.63160e-02 8.76270e-02
 1.00687e-01 1.15235e-01 1.17323e-01 1.06016e-01 8.77060e-02 5.78060e-02
 4.25940e-02 2.50310e-02 1.35360e-02 7.42800e-03 4.06200e-03 1.74800e-03
 6.85000e-04 8.50000e-05]"
database_normalized\BuildingNonResidential\m384.obj,BuildingNonResidential,m384.obj,"[2.25190e-02 7.99260e-02 1.29110e-01 1.58184e-01 1.53993e-01 1.49306e-01
 1.29281e-01 8.81600e-02 4.33690e-02 2.24610e-02 1.20490e-02 6.51500e-03
 3.13600e-03 1.26800e-03 4.67000e-04 1.50000e-04 6.40000e-05 2.00000e-05
 1.80000e-05 4.00000e-06]"
database_normalized\BuildingNonResidential\m385.obj,BuildingNonResidential,m385.obj,"[4.61000e-03 1.99010e-02 3.80470e-02 5.54470e-02 7.17400e-02 8.70050e-02
 9.88150e-02 1.05037e-01 1.02905e-01 9.70740e-02 8.04230e-02 7.07160e-02
 5.86220e-02 4.57020e-02 3.16390e-02 1.76490e-02 1.01160e-02 3.54500e-03
 9.11000e-04 9.60000e-05]"
database_normalized\BuildingNonResidential\m386.obj,BuildingNonResidential,m386.obj,"[7.13100e-03 2.16580e-02 3.88290e-02 4.84090e-02 5.77550e-02 6.47230e-02
 6.72120e-02 6.91220e-02 7.28510e-02 9.41690e-02 1.35804e-01 1.16067e-01
 8.43390e-02 5.48700e-02 3.58150e-02 1.81410e-02 9.20200e-03 3.02800e-03
 7.53000e-04 1.22000e-04]"
database_normalized\BuildingNonResidential\m387.obj,BuildingNonResidential,m387.obj,"[0.008695 0.021508 0.039072 0.059963 0.055688 0.05635  0.053533 0.046963
 0.051824 0.076081 0.095473 0.111952 0.100845 0.082857 0.052598 0.03693
 0.022822 0.014595 0.010704 0.001547]"
database_normalized\BuildingNonResidential\m389.obj,BuildingNonResidential,m389.obj,"[1.78570e-02 4.13960e-02 5.71360e-02 6.02770e-02 5.14970e-02 4.63760e-02
 4.82990e-02 5.43390e-02 6.33100e-02 8.51680e-02 1.42097e-01 1.04916e-01
 8.63200e-02 7.31890e-02 3.94720e-02 1.85610e-02 7.50300e-03 1.92100e-03
 3.37000e-04 2.90000e-05]"
database_normalized\BuildingNonResidential\m390.obj,BuildingNonResidential,m390.obj,"[0.003508 0.017869 0.029302 0.039372 0.048401 0.056147 0.064603 0.071085
 0.079276 0.090968 0.094084 0.084927 0.078643 0.065172 0.054874 0.048796
 0.043682 0.02112  0.007139 0.001032]"
database_normalized\BuildingNonResidential\m391.obj,BuildingNonResidential,m391.obj,"[0.007694 0.023608 0.03944  0.052017 0.062628 0.069934 0.078232 0.083549
 0.104315 0.099102 0.082837 0.070081 0.059612 0.059821 0.039363 0.02574
 0.019247 0.016023 0.00607  0.000687]"
database_normalized\BuildingNonResidential\m392.obj,BuildingNonResidential,m392.obj,"[0.00637  0.024376 0.044117 0.063511 0.081101 0.10953  0.110603 0.103055
 0.095739 0.086022 0.07817  0.065137 0.051801 0.0409   0.021423 0.010053
 0.004756 0.002261 0.000944 0.000131]"
database_normalized\BuildingNonResidential\m393.obj,BuildingNonResidential,m393.obj,"[0.002337 0.014487 0.024797 0.035514 0.045283 0.055509 0.066779 0.092839
 0.114736 0.112641 0.105782 0.093679 0.076684 0.061774 0.04346  0.029845
 0.015876 0.006542 0.001299 0.000137]"
database_normalized\BuildingNonResidential\m394.obj,BuildingNonResidential,m394.obj,"[0.003949 0.01238  0.017946 0.024652 0.029932 0.035245 0.04448  0.048875
 0.054888 0.06246  0.070326 0.077913 0.083091 0.087483 0.097789 0.114985
 0.076953 0.044467 0.011634 0.000552]"
database_normalized\BuildingNonResidential\m395.obj,BuildingNonResidential,m395.obj,"[0.004412 0.013238 0.02142  0.029961 0.034782 0.042267 0.051701 0.058506
 0.06773  0.081026 0.08394  0.091119 0.09566  0.098359 0.108949 0.0703
 0.030557 0.012809 0.003024 0.00024 ]"
database_normalized\BuildingNonResidential\m396.obj,BuildingNonResidential,m396.obj,"[0.006073 0.018173 0.029919 0.039041 0.045105 0.051743 0.063361 0.066309
 0.07107  0.077058 0.096376 0.10215  0.096365 0.082871 0.067692 0.048712
 0.0259   0.009869 0.00208  0.000133]"
database_normalized\BuildingNonResidential\m397.obj,BuildingNonResidential,m397.obj,"[0.002911 0.012143 0.019833 0.027358 0.036352 0.046749 0.05187  0.057301
 0.065593 0.0815   0.093137 0.091551 0.087532 0.085259 0.076965 0.066115
 0.050671 0.031902 0.01328  0.001978]"
database_normalized\BuildingNonResidential\m398.obj,BuildingNonResidential,m398.obj,"[0.006934 0.02206  0.041767 0.065095 0.091471 0.099011 0.099635 0.102679
 0.098808 0.09664  0.078637 0.066408 0.051534 0.035781 0.02101  0.010271
 0.006023 0.00384  0.001901 0.000495]"
database_normalized\BuildingNonResidential\m399.obj,BuildingNonResidential,m399.obj,"[0.025911 0.043563 0.038597 0.055784 0.099733 0.129189 0.143013 0.088374
 0.058128 0.078696 0.06313  0.040296 0.066574 0.044115 0.007701 0.000443
 0.000168 0.004079 0.011266 0.00124 ]"
database_normalized\BuildingNonResidential\m400.obj,BuildingNonResidential,m400.obj,"[6.74100e-03 2.54580e-02 4.04850e-02 5.48030e-02 7.10030e-02 9.16310e-02
 1.07649e-01 1.07648e-01 1.10112e-01 1.05031e-01 9.87340e-02 7.94090e-02
 5.11940e-02 2.81200e-02 1.42020e-02 5.58200e-03 1.70800e-03 4.00000e-04
 7.60000e-05 1.40000e-05]"
database_normalized\BuildingNonResidential\m401.obj,BuildingNonResidential,m401.obj,"[0.021411 0.040865 0.061367 0.065326 0.090674 0.135479 0.129021 0.085369
 0.072001 0.067618 0.06868  0.069016 0.044811 0.020914 0.01449  0.009226
 0.002943 0.000358 0.000272 0.000159]"
database_normalized\BuildingNonResidential\m402.obj,BuildingNonResidential,m402.obj,"[0.010356 0.020788 0.037093 0.052216 0.064462 0.075596 0.097724 0.109852
 0.110567 0.128346 0.121091 0.085457 0.046422 0.018407 0.008989 0.005854
 0.003231 0.001968 0.001156 0.000425]"
database_normalized\BuildingNonResidential\m404.obj,BuildingNonResidential,m404.obj,"[8.18900e-03 3.58620e-02 6.61460e-02 9.43010e-02 1.15678e-01 1.35011e-01
 1.39343e-01 1.28650e-01 9.59830e-02 6.71710e-02 4.36930e-02 2.71310e-02
 1.51870e-02 1.03190e-02 7.86700e-03 5.04800e-03 3.42200e-03 8.79000e-04
 1.08000e-04 1.20000e-05]"
database_normalized\BuildingNonResidential\m405.obj,BuildingNonResidential,m405.obj,"[5.63700e-03 1.89960e-02 3.55110e-02 4.86840e-02 5.87550e-02 6.94910e-02
 7.95720e-02 8.68550e-02 9.37850e-02 1.05955e-01 1.03221e-01 9.44140e-02
 8.16860e-02 6.22730e-02 3.33610e-02 1.38890e-02 5.50200e-03 2.13000e-03
 2.59000e-04 2.40000e-05]"
database_normalized\BuildingNonResidential\m406.obj,BuildingNonResidential,m406.obj,"[0.00676  0.021758 0.040912 0.05758  0.076926 0.09393  0.105175 0.10811
 0.105687 0.100615 0.093482 0.082646 0.048143 0.034126 0.015003 0.005692
 0.001882 0.000939 0.000485 0.000149]"
database_normalized\BuildingNonResidential\m407.obj,BuildingNonResidential,m407.obj,"[0.00605  0.020331 0.029809 0.036544 0.044722 0.059508 0.066558 0.071066
 0.077383 0.095231 0.096446 0.092322 0.087594 0.075037 0.06077  0.047704
 0.025703 0.006012 0.000937 0.000273]"
database_normalized\BuildingNonResidential\m408.obj,BuildingNonResidential,m408.obj,"[0.004897 0.023175 0.041594 0.060043 0.080339 0.101212 0.104411 0.102094
 0.095137 0.088271 0.079003 0.061895 0.047988 0.038835 0.031674 0.020332
 0.013258 0.004212 0.001463 0.000167]"
database_normalized\BuildingNonResidential\m409.obj,BuildingNonResidential,m409.obj,"[0.037672 0.097267 0.101192 0.099157 0.111513 0.127215 0.113892 0.041401
 0.042005 0.033913 0.033388 0.026858 0.022203 0.020335 0.020957 0.019113
 0.017546 0.01642  0.014887 0.003066]"
database_normalized\BuildingNonResidential\m410.obj,BuildingNonResidential,m410.obj,"[9.33200e-03 3.00500e-02 4.95030e-02 7.63190e-02 1.04645e-01 1.07777e-01
 1.08714e-01 1.09130e-01 9.88500e-02 8.37440e-02 7.21540e-02 6.02200e-02
 4.24970e-02 2.58970e-02 1.28260e-02 5.51400e-03 1.77100e-03 7.61000e-04
 2.60000e-04 3.60000e-05]"
database_normalized\BuildingNonResidential\m412.obj,BuildingNonResidential,m412.obj,"[2.44120e-02 7.36840e-02 8.46910e-02 8.75570e-02 1.15846e-01 9.36530e-02
 1.04547e-01 1.14294e-01 9.27430e-02 6.50070e-02 3.98130e-02 4.18350e-02
 2.16290e-02 7.52500e-03 7.12700e-03 1.47790e-02 8.11200e-03 2.02400e-03
 6.82000e-04 4.00000e-05]"
database_normalized\BuildingNonResidential\m413.obj,BuildingNonResidential,m413.obj,"[1.20140e-02 2.59430e-02 4.08210e-02 4.59600e-02 5.20750e-02 6.57710e-02
 8.46800e-02 1.19613e-01 1.52803e-01 1.33574e-01 1.04310e-01 7.67620e-02
 4.77780e-02 2.29760e-02 9.94200e-03 3.63900e-03 1.04200e-03 2.60000e-04
 3.20000e-05 5.00000e-06]"
database_normalized\BuildingNonResidential\m414.obj,BuildingNonResidential,m414.obj,"[5.76000e-03 1.56610e-02 3.06330e-02 4.24060e-02 5.19840e-02 6.88760e-02
 7.11420e-02 8.63850e-02 1.03182e-01 1.11195e-01 1.24354e-01 1.11189e-01
 8.12900e-02 5.08180e-02 2.76440e-02 1.20130e-02 4.00100e-03 1.19700e-03
 2.41000e-04 2.90000e-05]"
database_normalized\BuildingNonResidential\m415.obj,BuildingNonResidential,m415.obj,"[5.23800e-03 2.27680e-02 3.96030e-02 6.05010e-02 7.89100e-02 1.00371e-01
 1.31367e-01 1.39444e-01 1.26388e-01 1.02629e-01 7.73620e-02 5.55560e-02
 3.12280e-02 1.52220e-02 7.50600e-03 3.55300e-03 1.38200e-03 6.45000e-04
 2.69000e-04 5.80000e-05]"
database_normalized\BuildingNonResidential\m416.obj,BuildingNonResidential,m416.obj,"[1.51090e-02 2.75710e-02 4.25600e-02 9.47770e-02 1.00644e-01 1.02323e-01
 1.08848e-01 1.06142e-01 7.99500e-02 6.64660e-02 5.50390e-02 4.73210e-02
 4.38870e-02 4.69000e-02 3.62450e-02 2.07120e-02 4.36700e-03 1.02600e-03
 9.40000e-05 1.90000e-05]"
database_normalized\BuildingNonResidential\m418.obj,BuildingNonResidential,m418.obj,"[0.039869 0.024376 0.027817 0.054011 0.013347 0.01517  0.03706  0.100544
 0.060456 0.061922 0.044856 0.076729 0.104053 0.112483 0.11284  0.066123
 0.030214 0.014283 0.003115 0.000732]"
database_normalized\BuildingNonResidential\m420.obj,BuildingNonResidential,m420.obj,"[1.61080e-02 3.82940e-02 3.29080e-02 8.51850e-02 7.27230e-02 6.22110e-02
 5.44670e-02 6.24410e-02 7.13380e-02 8.83080e-02 1.23338e-01 9.61790e-02
 6.37150e-02 4.95270e-02 4.07410e-02 2.44190e-02 1.25090e-02 4.81200e-03
 7.32000e-04 4.50000e-05]"
database_normalized\BuildingNonResidential\m421.obj,BuildingNonResidential,m421.obj,"[1.38550e-02 2.36530e-02 5.59730e-02 7.06600e-02 6.54190e-02 6.24980e-02
 6.16670e-02 6.64990e-02 1.01333e-01 8.71520e-02 6.61470e-02 6.26930e-02
 5.43650e-02 7.04810e-02 4.66290e-02 5.50870e-02 2.80500e-02 6.77900e-03
 9.80000e-04 8.00000e-05]"
database_normalized\BuildingNonResidential\m470.obj,BuildingNonResidential,m470.obj,"[1.56042e-01 3.70678e-01 1.32358e-01 6.29670e-02 3.89660e-02 7.73450e-02
 4.06680e-02 2.31870e-02 2.06660e-02 3.96530e-02 1.59910e-02 2.65000e-03
 0.00000e+00 0.00000e+00 5.98300e-03 7.36200e-03 4.08700e-03 9.83000e-04
 1.67000e-04 2.47000e-04]"
database_normalized\BuildingNonResidential\m471.obj,BuildingNonResidential,m471.obj,"[0.016983 0.058173 0.095711 0.121261 0.102326 0.076121 0.06924  0.063086
 0.058485 0.054345 0.048346 0.044904 0.041641 0.039527 0.046257 0.028387
 0.012622 0.013862 0.006646 0.002077]"
database_normalized\BuildingNonResidential\m472.obj,BuildingNonResidential,m472.obj,"[0.009023 0.033694 0.065245 0.083924 0.0858   0.088054 0.083904 0.081182
 0.064415 0.048826 0.042948 0.043053 0.047133 0.0551   0.056882 0.032061
 0.038403 0.02009  0.011652 0.008611]"
database_normalized\BuildingNonResidential\m474.obj,BuildingNonResidential,m474.obj,"[0.017224 0.020126 0.030791 0.038966 0.046905 0.058573 0.061064 0.067051
 0.069244 0.067823 0.072049 0.0702   0.086369 0.109312 0.073109 0.036699
 0.021264 0.017812 0.020884 0.014535]"
database_normalized\BuildingNonResidential\m475.obj,BuildingNonResidential,m475.obj,"[1.28420e-02 3.80490e-02 5.99150e-02 7.86350e-02 9.24010e-02 1.02640e-01
 1.09766e-01 1.11268e-01 1.03147e-01 8.80340e-02 6.84030e-02 4.95360e-02
 3.44540e-02 2.45990e-02 1.41010e-02 6.94500e-03 3.21000e-03 1.51200e-03
 4.61000e-04 8.20000e-05]"
database_normalized\BuildingNonResidential\m477.obj,BuildingNonResidential,m477.obj,"[1.84630e-02 5.87740e-02 1.01353e-01 1.30072e-01 1.28387e-01 1.09983e-01
 9.88220e-02 9.20890e-02 6.59410e-02 5.87210e-02 4.70000e-02 2.86230e-02
 1.69320e-02 1.31160e-02 1.14220e-02 9.15000e-03 6.23200e-03 3.50000e-03
 1.30500e-03 1.15000e-04]"
database_normalized\BuildingNonResidential\m478.obj,BuildingNonResidential,m478.obj,"[0.013074 0.026374 0.052757 0.065582 0.103266 0.078241 0.09341  0.099881
 0.101564 0.073319 0.075978 0.071773 0.055803 0.032287 0.027262 0.017468
 0.007179 0.002216 0.001654 0.000912]"
database_normalized\BuildingNonResidential\m479.obj,BuildingNonResidential,m479.obj,"[0.013103 0.034959 0.055717 0.075501 0.092546 0.103141 0.098673 0.087236
 0.076429 0.079037 0.063439 0.052017 0.044836 0.043902 0.032989 0.020026
 0.012393 0.008854 0.004486 0.000716]"
database_normalized\BuildingNonResidential\m481.obj,BuildingNonResidential,m481.obj,"[9.47300e-03 2.81990e-02 6.29690e-02 8.66850e-02 1.08006e-01 1.06531e-01
 1.13301e-01 1.05024e-01 9.23860e-02 8.53310e-02 7.23670e-02 5.36080e-02
 3.54420e-02 2.16460e-02 1.05710e-02 4.97600e-03 2.37100e-03 7.49000e-04
 3.21000e-04 4.40000e-05]"
database_normalized\Bus\D00084.obj,Bus,D00084.obj,"[0.058525 0.070114 0.086169 0.142031 0.081901 0.039187 0.016765 0.005476
 0.006014 0.015224 0.017251 0.024156 0.067697 0.118984 0.079838 0.041599
 0.048654 0.046444 0.02798  0.005991]"
database_normalized\Bus\D00114.obj,Bus,D00114.obj,"[0.008722 0.022916 0.03898  0.055464 0.072513 0.086889 0.081826 0.078348
 0.077833 0.071578 0.060564 0.061148 0.057421 0.051951 0.051905 0.040361
 0.034073 0.030927 0.014502 0.002079]"
database_normalized\Bus\D00151.obj,Bus,D00151.obj,"[2.3846e-02 7.1671e-02 9.6266e-02 9.6974e-02 8.5729e-02 9.3900e-02
 9.0535e-02 6.5840e-02 3.8425e-02 3.7887e-02 5.2933e-02 6.7856e-02
 6.4537e-02 3.5289e-02 2.1839e-02 2.3083e-02 1.8706e-02 1.3535e-02
 1.0880e-03 6.1000e-05]"
database_normalized\Bus\D00179.obj,Bus,D00179.obj,"[0.020513 0.068248 0.100475 0.1173   0.109079 0.085996 0.072667 0.069013
 0.060352 0.054888 0.051707 0.046511 0.040364 0.033874 0.026262 0.018622
 0.013312 0.00719  0.001939 0.001688]"
database_normalized\Bus\D00182.obj,Bus,D00182.obj,"[0.017073 0.068487 0.11371  0.121244 0.099314 0.077816 0.062728 0.055445
 0.055351 0.05402  0.052398 0.048099 0.044151 0.040857 0.033228 0.023596
 0.013901 0.010681 0.006421 0.00148 ]"
database_normalized\Bus\D00264.obj,Bus,D00264.obj,"[0.050022 0.111565 0.067112 0.092001 0.11823  0.041454 0.017198 0.004242
 0.001031 0.005029 0.015792 0.030571 0.079521 0.146701 0.129201 0.048777
 0.009041 0.010422 0.015217 0.006873]"
database_normalized\Bus\D00411.obj,Bus,D00411.obj,"[0.013616 0.047247 0.074932 0.095354 0.115059 0.102946 0.079737 0.07005
 0.061735 0.055598 0.051523 0.049289 0.045078 0.036551 0.0305   0.025119
 0.01825  0.012471 0.010531 0.004414]"
database_normalized\Bus\D00436.obj,Bus,D00436.obj,"[0.038897 0.065076 0.026504 0.032989 0.081982 0.122444 0.096191 0.045083
 0.027684 0.051003 0.068448 0.054207 0.037574 0.063032 0.088949 0.049822
 0.012921 0.01261  0.015389 0.009195]"
database_normalized\Bus\D00446.obj,Bus,D00446.obj,"[0.019374 0.057515 0.100331 0.124334 0.109862 0.090082 0.075488 0.067062
 0.060677 0.057382 0.051456 0.047654 0.043077 0.032022 0.023781 0.017174
 0.012768 0.007681 0.001801 0.000479]"
database_normalized\Bus\D00448.obj,Bus,D00448.obj,"[2.86080e-02 6.63030e-02 8.19170e-02 1.22230e-01 1.36329e-01 1.02245e-01
 7.60110e-02 6.73910e-02 8.02490e-02 8.22450e-02 6.83580e-02 2.66810e-02
 2.38540e-02 3.16920e-02 5.64400e-03 2.80000e-05 5.00000e-05 1.50000e-05
 5.70000e-05 9.30000e-05]"
database_normalized\Bus\D00483.obj,Bus,D00483.obj,"[0.007839 0.028094 0.052602 0.06665  0.084955 0.093178 0.102578 0.088241
 0.076009 0.068007 0.064491 0.059343 0.05437  0.044915 0.036688 0.027163
 0.016126 0.014748 0.011946 0.002057]"
database_normalized\Bus\D00516.obj,Bus,D00516.obj,"[0.048332 0.050758 0.032987 0.053833 0.127272 0.085951 0.055279 0.040321
 0.034635 0.059763 0.064693 0.034812 0.045697 0.075131 0.043557 0.046348
 0.023655 0.008741 0.060535 0.0077  ]"
database_normalized\Bus\D00677.obj,Bus,D00677.obj,"[0.007171 0.020157 0.038932 0.054211 0.068048 0.081377 0.09258  0.095473
 0.082385 0.066111 0.055643 0.053814 0.058126 0.05194  0.049881 0.046613
 0.033757 0.024307 0.016336 0.003138]"
database_normalized\Bus\D00754.obj,Bus,D00754.obj,"[0.03745  0.096453 0.119561 0.113421 0.081024 0.06546  0.028953 0.015383
 0.021235 0.047854 0.053118 0.048014 0.052704 0.05993  0.053009 0.044109
 0.023048 0.018026 0.017722 0.003526]"
database_normalized\Bus\D00769.obj,Bus,D00769.obj,"[0.030594 0.074074 0.100303 0.108427 0.075788 0.068768 0.052596 0.033619
 0.04446  0.053274 0.050198 0.050707 0.057472 0.051699 0.04735  0.040025
 0.023637 0.016921 0.017269 0.002819]"
database_normalized\Bus\D00775.obj,Bus,D00775.obj,"[0.009234 0.031462 0.052386 0.08967  0.114681 0.113293 0.097367 0.076191
 0.068593 0.061582 0.056588 0.05425  0.044085 0.040001 0.032965 0.023037
 0.014884 0.010017 0.007452 0.002262]"
database_normalized\Bus\D00815.obj,Bus,D00815.obj,"[0.030298 0.046541 0.044326 0.100241 0.102905 0.098095 0.074074 0.052924
 0.049172 0.070806 0.070422 0.043007 0.035334 0.051352 0.060406 0.02995
 0.010701 0.008232 0.009341 0.011873]"
database_normalized\Bus\D00823.obj,Bus,D00823.obj,"[0.036441 0.093436 0.054021 0.090256 0.130809 0.076645 0.025476 0.006385
 0.010535 0.032491 0.068408 0.095953 0.080346 0.058545 0.063657 0.045019
 0.015    0.007079 0.00779  0.001708]"
database_normalized\Bus\D00832.obj,Bus,D00832.obj,"[0.022943 0.052404 0.046597 0.043584 0.059381 0.093311 0.067691 0.064913
 0.054864 0.035385 0.041604 0.063075 0.070084 0.063851 0.050412 0.045735
 0.045061 0.044216 0.020953 0.013936]"
database_normalized\Bus\D00857.obj,Bus,D00857.obj,"[0.019464 0.042945 0.05753  0.092041 0.112678 0.092026 0.067534 0.045386
 0.032995 0.044669 0.047224 0.051633 0.045653 0.053662 0.053311 0.044713
 0.036631 0.019402 0.035698 0.004805]"
database_normalized\Car\D00168.obj,Car,D00168.obj,"[0.016572 0.041778 0.05085  0.055104 0.060779 0.089971 0.112357 0.074516
 0.065465 0.069095 0.058363 0.045421 0.050529 0.055516 0.046199 0.037245
 0.01945  0.017654 0.027384 0.005752]"
database_normalized\Car\D00236.obj,Car,D00236.obj,"[0.006695 0.022402 0.043226 0.061489 0.077524 0.091787 0.104725 0.104435
 0.095376 0.077089 0.067722 0.058317 0.046717 0.037167 0.030733 0.027603
 0.023349 0.016157 0.006453 0.001034]"
database_normalized\Car\D00260.obj,Car,D00260.obj,"[0.008106 0.024663 0.040743 0.060219 0.077514 0.08508  0.087412 0.092845
 0.084121 0.066119 0.056553 0.06092  0.055683 0.048849 0.045642 0.042883
 0.03012  0.022216 0.009266 0.001046]"
database_normalized\Car\D00265.obj,Car,D00265.obj,"[0.014406 0.039349 0.050412 0.0517   0.057311 0.069542 0.106075 0.107879
 0.067552 0.06149  0.05825  0.055324 0.053565 0.052632 0.048868 0.03918
 0.028027 0.01921  0.014938 0.00429 ]"
database_normalized\Car\D00299.obj,Car,D00299.obj,"[0.009806 0.028217 0.043043 0.046242 0.044816 0.048168 0.058551 0.070041
 0.085023 0.116953 0.109049 0.078768 0.064647 0.057363 0.046868 0.03604
 0.027412 0.015235 0.010537 0.003221]"
database_normalized\Car\D00377.obj,Car,D00377.obj,"[0.012564 0.040614 0.056636 0.06681  0.067433 0.077286 0.084768 0.08228
 0.07219  0.051278 0.048639 0.051646 0.056725 0.058406 0.056371 0.049108
 0.033008 0.016066 0.013675 0.004497]"
database_normalized\Car\D00405.obj,Car,D00405.obj,"[0.009597 0.027135 0.038573 0.053982 0.061996 0.061338 0.073149 0.0903
 0.089235 0.078079 0.071857 0.066612 0.059438 0.050831 0.047703 0.044387
 0.034996 0.029187 0.010391 0.001214]"
database_normalized\Car\D00452.obj,Car,D00452.obj,"[0.014009 0.034074 0.044936 0.047255 0.050399 0.049251 0.063003 0.107616
 0.105621 0.080598 0.067186 0.065723 0.056971 0.056547 0.052049 0.041539
 0.030872 0.017139 0.010618 0.004594]"
database_normalized\Car\D00504.obj,Car,D00504.obj,"[0.017254 0.053228 0.060043 0.044828 0.036293 0.034585 0.045144 0.079349
 0.131808 0.095033 0.05444  0.05326  0.05669  0.06112  0.06069  0.051844
 0.035723 0.018365 0.007796 0.002507]"
database_normalized\Car\D00541.obj,Car,D00541.obj,"[0.0079   0.025901 0.040343 0.052872 0.067692 0.078348 0.095665 0.103172
 0.092554 0.070604 0.063814 0.059588 0.052823 0.044538 0.03966  0.03633
 0.034743 0.024712 0.007596 0.001145]"
database_normalized\Car\D00618.obj,Car,D00618.obj,"[0.022145 0.061281 0.050811 0.038917 0.048862 0.069227 0.10831  0.13008
 0.066077 0.065622 0.070182 0.070725 0.061963 0.044702 0.032499 0.028686
 0.018545 0.005657 0.002322 0.003387]"
database_normalized\Car\D00670.obj,Car,D00670.obj,"[0.015818 0.039013 0.04918  0.055111 0.06106  0.071662 0.098084 0.109094
 0.059603 0.053599 0.057114 0.054205 0.053861 0.055078 0.052234 0.043814
 0.028916 0.014509 0.019121 0.008924]"
database_normalized\Car\D00671.obj,Car,D00671.obj,"[0.014052 0.036086 0.05085  0.063637 0.070737 0.101801 0.116283 0.080341
 0.06931  0.062596 0.050284 0.048226 0.055159 0.04784  0.037592 0.033111
 0.020534 0.015491 0.022176 0.003894]"
database_normalized\Car\D00724.obj,Car,D00724.obj,"[0.007744 0.024873 0.037867 0.049769 0.061647 0.072431 0.089164 0.110033
 0.107997 0.077115 0.062313 0.057543 0.050479 0.045132 0.039812 0.037273
 0.030466 0.025538 0.01061  0.002194]"
database_normalized\Car\D00767.obj,Car,D00767.obj,"[0.011995 0.030936 0.042601 0.049739 0.059768 0.071802 0.087509 0.10074
 0.075799 0.058256 0.052738 0.056143 0.053233 0.05444  0.050079 0.045212
 0.039033 0.03482  0.022132 0.003025]"
database_normalized\Car\D00785.obj,Car,D00785.obj,"[0.012199 0.030476 0.040192 0.045977 0.05208  0.072462 0.09823  0.101852
 0.083017 0.068277 0.058256 0.055812 0.053256 0.054747 0.044336 0.036394
 0.028226 0.028325 0.03078  0.005106]"
database_normalized\Car\D00793.obj,Car,D00793.obj,"[0.026628 0.057434 0.043047 0.043147 0.04887  0.054154 0.094015 0.112061
 0.051757 0.047318 0.057554 0.068531 0.068749 0.070286 0.059004 0.047091
 0.028374 0.009108 0.009962 0.00291 ]"
database_normalized\Car\D00803.obj,Car,D00803.obj,"[0.027839 0.053431 0.053013 0.056467 0.069134 0.123286 0.078666 0.045176
 0.038552 0.039291 0.041276 0.048789 0.064285 0.060068 0.058334 0.061941
 0.037043 0.012646 0.018523 0.01224 ]"
database_normalized\Car\D00865.obj,Car,D00865.obj,"[0.009963 0.029095 0.046881 0.060865 0.070978 0.082738 0.106247 0.097863
 0.072079 0.065284 0.058177 0.050348 0.048197 0.04879  0.043377 0.03761
 0.030859 0.021146 0.014843 0.00466 ]"
database_normalized\Car\D00976.obj,Car,D00976.obj,"[0.015471 0.039473 0.055079 0.067792 0.062853 0.068448 0.072366 0.070783
 0.072883 0.077091 0.057751 0.062788 0.071082 0.062056 0.061263 0.044173
 0.023933 0.011676 0.002763 0.000276]"
database_normalized\Car\m1485.obj,Car,m1485.obj,"[0.016766 0.045718 0.047012 0.047853 0.050317 0.058802 0.087546 0.087753
 0.059371 0.036749 0.035383 0.044822 0.054727 0.062823 0.070195 0.070177
 0.058309 0.041544 0.021222 0.002911]"
database_normalized\Car\m1486.obj,Car,m1486.obj,"[0.011908 0.030452 0.041816 0.046188 0.052496 0.074429 0.098837 0.100363
 0.081081 0.06846  0.057537 0.055761 0.053244 0.054225 0.044323 0.037917
 0.028295 0.030234 0.02838  0.004054]"
database_normalized\Car\m1487.obj,Car,m1487.obj,"[0.023732 0.066392 0.05064  0.03463  0.029447 0.034061 0.057473 0.090799
 0.077553 0.051079 0.047962 0.054687 0.067679 0.079376 0.087507 0.07567
 0.044042 0.017591 0.008113 0.001567]"
database_normalized\Car\m1488.obj,Car,m1488.obj,"[0.0099   0.025642 0.039217 0.045995 0.058354 0.065728 0.072304 0.071662
 0.081181 0.086579 0.07672  0.063836 0.065212 0.059433 0.050584 0.046082
 0.047908 0.02682  0.006345 0.000498]"
database_normalized\Car\m1489.obj,Car,m1489.obj,"[0.010252 0.030496 0.042657 0.046601 0.046972 0.052875 0.073515 0.101055
 0.102196 0.070909 0.061842 0.068087 0.071706 0.062537 0.049707 0.039246
 0.030044 0.026527 0.011535 0.001241]"
