file_path,file_class,file_name,eccentricity
database_normalized\DeskLamp\D00547.obj,DeskLamp,D00547.obj,12.707601018074948
database_normalized\DeskLamp\D00686.obj,DeskLamp,D00686.obj,25.0507587378391
database_normalized\DeskLamp\D00693.obj,DeskLamp,D00693.obj,27.76532987212342
database_normalized\DeskLamp\D00698.obj,DeskLamp,D00698.obj,14.069448939910078
database_normalized\DeskLamp\D00715.obj,DeskLamp,D00715.obj,17.914749855826468
database_normalized\DeskLamp\D00744.obj,DeskLamp,D00744.obj,51.87782415124116
database_normalized\DeskLamp\D00759.obj,DeskLamp,D00759.obj,9.571731766479914
database_normalized\DeskLamp\D00776.obj,DeskLamp,D00776.obj,42.36816200018015
database_normalized\DeskLamp\D00797.obj,DeskLamp,D00797.obj,39.827490639466426
database_normalized\DeskLamp\D00912.obj,DeskLamp,D00912.obj,28.04715396964878
database_normalized\DeskLamp\m603.obj,DeskLamp,m603.obj,6.96801220531987
database_normalized\DeskLamp\m604.obj,DeskLamp,m604.obj,34.87992757174864
database_normalized\DeskLamp\m605.obj,DeskLamp,m605.obj,14.428288378022613
database_normalized\DeskLamp\m606.obj,DeskLamp,m606.obj,17.290325203551944
database_normalized\DeskLamp\m608.obj,DeskLamp,m608.obj,5.1557662460326155
database_normalized\DeskLamp\m609.obj,DeskLamp,m609.obj,62.874578546801885
database_normalized\DeskLamp\m611.obj,DeskLamp,m611.obj,17.71791025368185
database_normalized\DeskLamp\m613.obj,DeskLamp,m613.obj,71.21839956376529
database_normalized\DeskLamp\m614.obj,DeskLamp,m614.obj,9.993681423721004
database_normalized\DeskLamp\m615.obj,DeskLamp,m615.obj,55.39411182966595
database_normalized\DeskLamp\m616.obj,DeskLamp,m616.obj,39.74139202301441
database_normalized\DeskPhone\D00118.obj,DeskPhone,D00118.obj,32.63076959122184
database_normalized\DeskPhone\D00135.obj,DeskPhone,D00135.obj,34.28699889713065
database_normalized\DeskPhone\D00154.obj,DeskPhone,D00154.obj,77.141083172345
database_normalized\DeskPhone\D00220.obj,DeskPhone,D00220.obj,18.217091561229026
database_normalized\DeskPhone\D00316.obj,DeskPhone,D00316.obj,15.915553312566278
database_normalized\DeskPhone\D00318.obj,DeskPhone,D00318.obj,5.4972088056189135
database_normalized\DeskPhone\D00403.obj,DeskPhone,D00403.obj,15.068764220616037
database_normalized\DeskPhone\D00486.obj,DeskPhone,D00486.obj,51.14886473202561
database_normalized\DeskPhone\D00511.obj,DeskPhone,D00511.obj,34.01364214508757
database_normalized\DeskPhone\D00556.obj,DeskPhone,D00556.obj,10.191510431144772
database_normalized\DeskPhone\D00576.obj,DeskPhone,D00576.obj,49.31481972099091
database_normalized\DeskPhone\D00680.obj,DeskPhone,D00680.obj,9.752402838944546
database_normalized\DeskPhone\D00706.obj,DeskPhone,D00706.obj,16.76167355946931
database_normalized\DeskPhone\D00773.obj,DeskPhone,D00773.obj,66.30448423806776
database_normalized\DeskPhone\D00829.obj,DeskPhone,D00829.obj,22.388349587990295
database_normalized\DeskPhone\D00894.obj,DeskPhone,D00894.obj,8.579476859748194
database_normalized\DeskPhone\D00897.obj,DeskPhone,D00897.obj,28.362888151242306
database_normalized\DeskPhone\D00899.obj,DeskPhone,D00899.obj,34.56226023160074
database_normalized\DeskPhone\D00957.obj,DeskPhone,D00957.obj,47.21772357148554
database_normalized\DeskPhone\D00958.obj,DeskPhone,D00958.obj,24.771845840106185
database_normalized\Door\D01005.obj,Door,D01005.obj,4063.2408272507205
database_normalized\Door\D01029.obj,Door,D01029.obj,60.320127617390426
database_normalized\Door\D01052.obj,Door,D01052.obj,29.221856186232156
database_normalized\Door\D01058.obj,Door,D01058.obj,120.64474954087224
database_normalized\Door\D01062.obj,Door,D01062.obj,336.4311040546122
database_normalized\Door\D01076.obj,Door,D01076.obj,219.3060562268734
database_normalized\Door\D01104.obj,Door,D01104.obj,947.2896923601852
database_normalized\Door\D01114.obj,Door,D01114.obj,30.344978530104903
database_normalized\Door\D01121.obj,Door,D01121.obj,514.9446904213412
database_normalized\Door\D01129.obj,Door,D01129.obj,263.24460428087315
database_normalized\Door\D01136.obj,Door,D01136.obj,203.80309282182208
database_normalized\Door\D01139.obj,Door,D01139.obj,8483.613380181163
database_normalized\Door\D01141.obj,Door,D01141.obj,434.03206709205307
database_normalized\Door\D01143.obj,Door,D01143.obj,566.851491890985
database_normalized\Door\D01144.obj,Door,D01144.obj,324.83219814212913
database_normalized\Door\D01155.obj,Door,D01155.obj,64.43889878536709
database_normalized\Door\D01158.obj,Door,D01158.obj,86.6831770939829
database_normalized\Door\D01167.obj,Door,D01167.obj,331.7603441047209
database_normalized\Door\D01177.obj,Door,D01177.obj,392.61026161153137
database_normalized\Door\D01194.obj,Door,D01194.obj,4530.545936889231
database_normalized\Door\m1707.obj,Door,m1707.obj,60.092030863568986
database_normalized\Door\m1708.obj,Door,m1708.obj,514.9446904213412
database_normalized\Door\m1710.obj,Door,m1710.obj,325.46250675070434
database_normalized\Door\m1711.obj,Door,m1711.obj,324.80441818959116
database_normalized\Door\m1712.obj,Door,m1712.obj,220.5032163945905
database_normalized\Door\m1713.obj,Door,m1713.obj,4058.2965199843725
database_normalized\Door\m1714.obj,Door,m1714.obj,950.1739273277594
database_normalized\Door\m1715.obj,Door,m1715.obj,29.404523541349715
database_normalized\Door\m1716.obj,Door,m1716.obj,439.56045467262953
database_normalized\Door\m1717.obj,Door,m1717.obj,121.60890532206272
database_normalized\Door\m1718.obj,Door,m1718.obj,263.42284687560243
database_normalized\Door\m1720.obj,Door,m1720.obj,213.2842691665081
database_normalized\Door\m1721.obj,Door,m1721.obj,87.9962611040592
database_normalized\Door\m1722.obj,Door,m1722.obj,30.158644479185956
database_normalized\Door\m1723.obj,Door,m1723.obj,334.3990533246701
database_normalized\Door\m1724.obj,Door,m1724.obj,328.8990601614183
database_normalized\Door\m1725.obj,Door,m1725.obj,231.13736824960534
database_normalized\Door\m1726.obj,Door,m1726.obj,65.11369709569495
database_normalized\Door\m1727.obj,Door,m1727.obj,357.2787717776358
database_normalized\Door\m1728.obj,Door,m1728.obj,239.21827908893425
database_normalized\Door\m1729.obj,Door,m1729.obj,70.53707037705728
database_normalized\Door\m1730.obj,Door,m1730.obj,70.53707037705728
database_normalized\Door\m1731.obj,Door,m1731.obj,163.0470170043449
database_normalized\Door\m1732.obj,Door,m1732.obj,207.94717093046657
database_normalized\Drum\D00026.obj,Drum,D00026.obj,3.2072989533057825
database_normalized\Drum\D00063.obj,Drum,D00063.obj,1.143378544065221
database_normalized\Drum\D00115.obj,Drum,D00115.obj,2.4631081692207397
database_normalized\Drum\D00163.obj,Drum,D00163.obj,2.007351459487288
database_normalized\Drum\D00189.obj,Drum,D00189.obj,5.453401752919343
database_normalized\Drum\D00193.obj,Drum,D00193.obj,3.0065883543164706
database_normalized\Drum\D00297.obj,Drum,D00297.obj,1.8012118415876965
database_normalized\Drum\D00298.obj,Drum,D00298.obj,1.9704615097612652
database_normalized\Drum\D00308.obj,Drum,D00308.obj,1.2042456495017446
database_normalized\Drum\D00375.obj,Drum,D00375.obj,1.7821179474477096
database_normalized\Drum\D00383.obj,Drum,D00383.obj,1.333088144243101
database_normalized\Drum\D00404.obj,Drum,D00404.obj,1.6759238873186189
database_normalized\Drum\D00551.obj,Drum,D00551.obj,3.2237862133912993
database_normalized\Drum\D00557.obj,Drum,D00557.obj,1.2609993108256268
database_normalized\Drum\D00596.obj,Drum,D00596.obj,2.297555155235667
database_normalized\Drum\D00709.obj,Drum,D00709.obj,4.902438365529939
database_normalized\Drum\D00939.obj,Drum,D00939.obj,1.9722925164840102
database_normalized\Drum\D00951.obj,Drum,D00951.obj,5.03850151499094
database_normalized\Drum\D00980.obj,Drum,D00980.obj,3.5128850925503197
database_normalized\Drum\D00982.obj,Drum,D00982.obj,10.074690580395291
database_normalized\Fish\D00012.obj,Fish,D00012.obj,37.42209445336607
database_normalized\Fish\D00022.obj,Fish,D00022.obj,39.04426344867484
database_normalized\Fish\D00024.obj,Fish,D00024.obj,44.95815190998116
database_normalized\Fish\D00030.obj,Fish,D00030.obj,39.5279124234705
database_normalized\Fish\D00142.obj,Fish,D00142.obj,28.676662510403464
database_normalized\Fish\D00165.obj,Fish,D00165.obj,38.53401760885736
database_normalized\Fish\D00251.obj,Fish,D00251.obj,10.896484912836568
database_normalized\Fish\D00293.obj,Fish,D00293.obj,32.25966249544714
database_normalized\Fish\D00351.obj,Fish,D00351.obj,41.575981261565616
database_normalized\Fish\D00398.obj,Fish,D00398.obj,21.78001676358634
database_normalized\Fish\D00450.obj,Fish,D00450.obj,21.62098939309409
database_normalized\Fish\D00535.obj,Fish,D00535.obj,32.85293753211642
database_normalized\Fish\D00633.obj,Fish,D00633.obj,46.175192402695075
database_normalized\Fish\D00636.obj,Fish,D00636.obj,30.086923417627773
database_normalized\Fish\D00643.obj,Fish,D00643.obj,27.155189539313376
database_normalized\Fish\D00682.obj,Fish,D00682.obj,47.34215076461161
database_normalized\Fish\D00748.obj,Fish,D00748.obj,40.94452329633638
database_normalized\Fish\D00763.obj,Fish,D00763.obj,21.066485878247242
database_normalized\Fish\D00850.obj,Fish,D00850.obj,20.18962474634496
database_normalized\Fish\D00950.obj,Fish,D00950.obj,22.866986516840015
database_normalized\FloorLamp\D00028.obj,FloorLamp,D00028.obj,4.724178329436997
database_normalized\FloorLamp\D00093.obj,FloorLamp,D00093.obj,5.216385267912677
database_normalized\FloorLamp\D00186.obj,FloorLamp,D00186.obj,4.633112724879839
database_normalized\FloorLamp\D00211.obj,FloorLamp,D00211.obj,23.256077163117425
database_normalized\FloorLamp\D00228.obj,FloorLamp,D00228.obj,15.667058804158252
database_normalized\FloorLamp\D00388.obj,FloorLamp,D00388.obj,2.081143547276532
database_normalized\FloorLamp\D00400.obj,FloorLamp,D00400.obj,7.930465394233641
database_normalized\FloorLamp\D00408.obj,FloorLamp,D00408.obj,1.1655045554074543
database_normalized\FloorLamp\D00447.obj,FloorLamp,D00447.obj,2.2810092799801005
database_normalized\FloorLamp\D00495.obj,FloorLamp,D00495.obj,7.340967259373365
database_normalized\FloorLamp\D00563.obj,FloorLamp,D00563.obj,5.608467458657179
database_normalized\FloorLamp\D00580.obj,FloorLamp,D00580.obj,5.502192727146179
database_normalized\FloorLamp\D00740.obj,FloorLamp,D00740.obj,4.696750754209934
database_normalized\FloorLamp\D00856.obj,FloorLamp,D00856.obj,4.448642012288684
database_normalized\FloorLamp\D00875.obj,FloorLamp,D00875.obj,6.027089785249235
database_normalized\FloorLamp\D00876.obj,FloorLamp,D00876.obj,1.5221790741976002
database_normalized\FloorLamp\D00888.obj,FloorLamp,D00888.obj,6.556865405934223
database_normalized\FloorLamp\D00924.obj,FloorLamp,D00924.obj,18.584886881002486
database_normalized\FloorLamp\D00955.obj,FloorLamp,D00955.obj,14.13152136860734
database_normalized\FloorLamp\D00981.obj,FloorLamp,D00981.obj,3.3574755723849945
database_normalized\FloorLamp\m617.obj,FloorLamp,m617.obj,19.865574043413172
database_normalized\FloorLamp\m618.obj,FloorLamp,m618.obj,318.2450085676321
database_normalized\FloorLamp\m619.obj,FloorLamp,m619.obj,120.91823163805496
database_normalized\FloorLamp\m620.obj,FloorLamp,m620.obj,251.92726186460968
database_normalized\FloorLamp\m621.obj,FloorLamp,m621.obj,276.97677452695854
database_normalized\FloorLamp\m622.obj,FloorLamp,m622.obj,577.2039244399043
database_normalized\FloorLamp\m623.obj,FloorLamp,m623.obj,57.38428303382758
database_normalized\FloorLamp\m624.obj,FloorLamp,m624.obj,192.79138454064153
database_normalized\Glasses\D00050.obj,Glasses,D00050.obj,21.319961580836917
database_normalized\Glasses\D00201.obj,Glasses,D00201.obj,16.94242624764585
database_normalized\Glasses\D00225.obj,Glasses,D00225.obj,45.08803244291594
database_normalized\Glasses\D00432.obj,Glasses,D00432.obj,82.8585596117993
database_normalized\Glasses\D00475.obj,Glasses,D00475.obj,9.958396923726642
database_normalized\Glasses\D00507.obj,Glasses,D00507.obj,21.378955102714865
database_normalized\Glasses\D00560.obj,Glasses,D00560.obj,62.16997069762161
database_normalized\Glasses\D00575.obj,Glasses,D00575.obj,56.212471418731816
database_normalized\Glasses\D00630.obj,Glasses,D00630.obj,9.11249938588937
database_normalized\Glasses\D00640.obj,Glasses,D00640.obj,52.27872570254895
database_normalized\Glasses\D00656.obj,Glasses,D00656.obj,23.698214123860513
database_normalized\Glasses\D00660.obj,Glasses,D00660.obj,63.85151454541334
database_normalized\Glasses\D00717.obj,Glasses,D00717.obj,7.639940222395574
database_normalized\Glasses\D00730.obj,Glasses,D00730.obj,42.66287232111792
database_normalized\Glasses\D00813.obj,Glasses,D00813.obj,20.17808918110045
database_normalized\Glasses\D00816.obj,Glasses,D00816.obj,54.42332311948109
database_normalized\Glasses\D00877.obj,Glasses,D00877.obj,22.87966062651314
database_normalized\Glasses\D00883.obj,Glasses,D00883.obj,43.82532838293123
database_normalized\Glasses\D00937.obj,Glasses,D00937.obj,38.83868692139758
database_normalized\Glasses\D00994.obj,Glasses,D00994.obj,35.14986703444826
database_normalized\Guitar\D00023.obj,Guitar,D00023.obj,260.9220713693089
database_normalized\Guitar\D00041.obj,Guitar,D00041.obj,1181.7125463815098
database_normalized\Guitar\D00076.obj,Guitar,D00076.obj,324.6124890628663
database_normalized\Guitar\D00097.obj,Guitar,D00097.obj,119.37997750010679
database_normalized\Guitar\D00124.obj,Guitar,D00124.obj,789.1593488210262
database_normalized\Guitar\D00222.obj,Guitar,D00222.obj,81.28055970274099
database_normalized\Guitar\D00232.obj,Guitar,D00232.obj,277.657616047564
database_normalized\Guitar\D00335.obj,Guitar,D00335.obj,84.33161238452477
database_normalized\Guitar\D00374.obj,Guitar,D00374.obj,282.52018815447246
database_normalized\Guitar\D00414.obj,Guitar,D00414.obj,50.188970653857204
database_normalized\Guitar\D00416.obj,Guitar,D00416.obj,260.5789511883464
database_normalized\Guitar\D00461.obj,Guitar,D00461.obj,748.1234006696229
database_normalized\Guitar\D00464.obj,Guitar,D00464.obj,123.6875237326298
database_normalized\Guitar\D00494.obj,Guitar,D00494.obj,181.4596032019816
database_normalized\Guitar\D00534.obj,Guitar,D00534.obj,95.05659034382316
database_normalized\Guitar\D00549.obj,Guitar,D00549.obj,488.3996945912245
database_normalized\Guitar\D00645.obj,Guitar,D00645.obj,189.13060635377207
database_normalized\Guitar\D00655.obj,Guitar,D00655.obj,4280.160203066769
database_normalized\Guitar\D00844.obj,Guitar,D00844.obj,30.56827652793951
database_normalized\Guitar\D00849.obj,Guitar,D00849.obj,194.4422026825458
database_normalized\Gun\D00103.obj,Gun,D00103.obj,58.78372224757415
database_normalized\Gun\D00137.obj,Gun,D00137.obj,97.88116758670762
database_normalized\Gun\D00140.obj,Gun,D00140.obj,45.469828775466254
database_normalized\Gun\D00153.obj,Gun,D00153.obj,62.57661338989096
database_normalized\Gun\D00161.obj,Gun,D00161.obj,49.01315845893129
database_normalized\Gun\D00204.obj,Gun,D00204.obj,49.94853169025936
database_normalized\Gun\D00207.obj,Gun,D00207.obj,68.87739870802045
database_normalized\Gun\D00209.obj,Gun,D00209.obj,30.360771032977205
database_normalized\Gun\D00239.obj,Gun,D00239.obj,316.8006328463329
database_normalized\Gun\D00244.obj,Gun,D00244.obj,32.967993997526
database_normalized\Gun\D00282.obj,Gun,D00282.obj,87.34731080513872
database_normalized\Gun\D00368.obj,Gun,D00368.obj,44.47550575982424
database_normalized\Gun\D00425.obj,Gun,D00425.obj,70.30766728295625
database_normalized\Gun\D00477.obj,Gun,D00477.obj,810.2100774546035
database_normalized\Gun\D00606.obj,Gun,D00606.obj,50.96914285599862
database_normalized\Gun\D00802.obj,Gun,D00802.obj,134.7242136119824
database_normalized\Gun\D00819.obj,Gun,D00819.obj,23.054843539733834
database_normalized\Gun\D00826.obj,Gun,D00826.obj,147.6701613235323
database_normalized\Gun\D00929.obj,Gun,D00929.obj,90.80147913810377
database_normalized\Gun\D00972.obj,Gun,D00972.obj,23.612532640964762
database_normalized\Gun\m648.obj,Gun,m648.obj,53.42515406807822
database_normalized\Gun\m649.obj,Gun,m649.obj,99.43942701184103
database_normalized\Gun\m650.obj,Gun,m650.obj,38.93110689884563
database_normalized\Gun\m651.obj,Gun,m651.obj,30.157237210857506
database_normalized\Gun\m652.obj,Gun,m652.obj,48.84585798315078
database_normalized\Gun\m653.obj,Gun,m653.obj,159.49701983348942
database_normalized\Gun\m654.obj,Gun,m654.obj,90.80091888853221
database_normalized\Gun\m655.obj,Gun,m655.obj,59.19890835211826
database_normalized\Gun\m656.obj,Gun,m656.obj,66.84762489953023
database_normalized\Gun\m657.obj,Gun,m657.obj,30.571506807115632
database_normalized\Gun\m658.obj,Gun,m658.obj,30.41239214092046
database_normalized\Gun\m659.obj,Gun,m659.obj,169.0105206136969
database_normalized\Gun\m660.obj,Gun,m660.obj,74.75806538269566
database_normalized\Gun\m661.obj,Gun,m661.obj,58.700119639760246
database_normalized\Gun\m662.obj,Gun,m662.obj,61.836481906721204
database_normalized\Gun\m663.obj,Gun,m663.obj,85.79655875987272
database_normalized\Gun\m664.obj,Gun,m664.obj,32.506646979858594
database_normalized\Gun\m665.obj,Gun,m665.obj,29.998497298253696
database_normalized\Gun\m666.obj,Gun,m666.obj,35.74339278887761
database_normalized\Gun\m667.obj,Gun,m667.obj,211.44627436371417
database_normalized\Gun\m668.obj,Gun,m668.obj,250.4788437808446
database_normalized\Gun\m669.obj,Gun,m669.obj,495.7065365037287
database_normalized\Gun\m670.obj,Gun,m670.obj,765.8881288584327
database_normalized\Gun\m671.obj,Gun,m671.obj,739.779679205129
database_normalized\Gun\m672.obj,Gun,m672.obj,220.12143291248634
database_normalized\Gun\m674.obj,Gun,m674.obj,232.74895950838135
database_normalized\Gun\m675.obj,Gun,m675.obj,187.57903113733718
database_normalized\Gun\m676.obj,Gun,m676.obj,53.37137131734453
database_normalized\Gun\m677.obj,Gun,m677.obj,707.4090410786177
database_normalized\Gun\m678.obj,Gun,m678.obj,637.5427883017106
database_normalized\Gun\m679.obj,Gun,m679.obj,702.0683970915054
database_normalized\Gun\m680.obj,Gun,m680.obj,1201.4049729046515
database_normalized\Gun\m681.obj,Gun,m681.obj,226.14763481883244
database_normalized\Gun\m682.obj,Gun,m682.obj,289.2262115900475
database_normalized\Gun\m683.obj,Gun,m683.obj,329.90819497239266
database_normalized\Gun\m684.obj,Gun,m684.obj,85.91453828853508
database_normalized\Gun\m685.obj,Gun,m685.obj,37.878198516772514
database_normalized\Gun\m686.obj,Gun,m686.obj,153.49112483900672
database_normalized\Hand\D01006.obj,Hand,D01006.obj,5.222945709755442
database_normalized\Hand\D01020.obj,Hand,D01020.obj,8.305404133700188
database_normalized\Hand\D01022.obj,Hand,D01022.obj,9.833777883134115
database_normalized\Hand\D01024.obj,Hand,D01024.obj,14.07703585346463
database_normalized\Hand\D01041.obj,Hand,D01041.obj,10.952320542041345
database_normalized\Hand\D01060.obj,Hand,D01060.obj,12.63524339827852
database_normalized\Hand\D01074.obj,Hand,D01074.obj,9.043880998947248
database_normalized\Hand\D01093.obj,Hand,D01093.obj,13.143827062892631
database_normalized\Hand\D01097.obj,Hand,D01097.obj,15.392584366152432
database_normalized\Hand\D01106.obj,Hand,D01106.obj,127.78408994399757
database_normalized\Hand\D01117.obj,Hand,D01117.obj,16.375764467486096
database_normalized\Hand\D01118.obj,Hand,D01118.obj,10.424136526739304
database_normalized\Hand\D01153.obj,Hand,D01153.obj,22.428061730721875
database_normalized\Hand\D01162.obj,Hand,D01162.obj,2.3553764504003376
database_normalized\Hand\D01170.obj,Hand,D01170.obj,22.923689056194938
database_normalized\Hand\D01172.obj,Hand,D01172.obj,18.916148412451985
database_normalized\Hand\D01193.obj,Hand,D01193.obj,8.85352351610188
database_normalized\Hand\D01197.obj,Hand,D01197.obj,6.328190557644976
database_normalized\Hand\D01198.obj,Hand,D01198.obj,71.90828379075948
database_normalized\Hand\D01200.obj,Hand,D01200.obj,7.518377171749369
database_normalized\Hand\m323.obj,Hand,m323.obj,19.17535537460866
database_normalized\Hand\m324.obj,Hand,m324.obj,22.324723760979982
database_normalized\Hand\m325.obj,Hand,m325.obj,8.62114581770041
database_normalized\Hand\m326.obj,Hand,m326.obj,10.103107508664154
database_normalized\Hand\m327.obj,Hand,m327.obj,8.879605011489346
database_normalized\Hand\m328.obj,Hand,m328.obj,16.35326963420506
database_normalized\Hand\m329.obj,Hand,m329.obj,15.390219983909823
database_normalized\Hand\m330.obj,Hand,m330.obj,9.834347790815047
database_normalized\Hand\m331.obj,Hand,m331.obj,9.043889267335857
database_normalized\Hand\m332.obj,Hand,m332.obj,2.3364862936988464
database_normalized\Hand\m333.obj,Hand,m333.obj,3.6768957248077685
database_normalized\Hand\m334.obj,Hand,m334.obj,14.107564967298929
database_normalized\Hand\m335.obj,Hand,m335.obj,5.222944933952476
database_normalized\Hand\m336.obj,Hand,m336.obj,10.424135828657288
database_normalized\Hand\m337.obj,Hand,m337.obj,72.01527820088202
database_normalized\Hand\m338.obj,Hand,m338.obj,19.043255227169485
database_normalized\Hand\m339.obj,Hand,m339.obj,127.87440330211955
database_normalized\Hat\m1627.obj,Hat,m1627.obj,6.478734702632984
database_normalized\Hat\m1628.obj,Hat,m1628.obj,1.3205408635652758
database_normalized\Hat\m1629.obj,Hat,m1629.obj,5.143127014141347
database_normalized\Hat\m1630.obj,Hat,m1630.obj,4.0376033424535285
database_normalized\Hat\m1631.obj,Hat,m1631.obj,6.33416822567096
database_normalized\Hat\m1632.obj,Hat,m1632.obj,2.6697716922370494
database_normalized\Hat\m1633.obj,Hat,m1633.obj,3.246540157035677
database_normalized\Hat\m1634.obj,Hat,m1634.obj,4.1154369801848825
database_normalized\Hat\m1635.obj,Hat,m1635.obj,1.929008322103293
database_normalized\Hat\m1636.obj,Hat,m1636.obj,3.1305744452573
database_normalized\Hat\m1637.obj,Hat,m1637.obj,2.070623308839568
database_normalized\Hat\m1638.obj,Hat,m1638.obj,2.9230031026750547
database_normalized\Hat\m1639.obj,Hat,m1639.obj,2.166574085598703
database_normalized\Hat\m1640.obj,Hat,m1640.obj,2.1378007429718204
database_normalized\Hat\m1641.obj,Hat,m1641.obj,3.479927039053027
database_normalized\Helicopter\D00038.obj,Helicopter,D00038.obj,18.79327083149934
database_normalized\Helicopter\D00191.obj,Helicopter,D00191.obj,7.758007301940934
database_normalized\Helicopter\D00361.obj,Helicopter,D00361.obj,13.636061262902118
database_normalized\Helicopter\D00397.obj,Helicopter,D00397.obj,11.178887700928419
database_normalized\Helicopter\D00423.obj,Helicopter,D00423.obj,15.663028388396302
database_normalized\Helicopter\D00470.obj,Helicopter,D00470.obj,13.146223064635363
database_normalized\Helicopter\D00471.obj,Helicopter,D00471.obj,32.663466373569875
database_normalized\Helicopter\D00473.obj,Helicopter,D00473.obj,6.9882786906042815
database_normalized\Helicopter\D00498.obj,Helicopter,D00498.obj,9.418577359505216
database_normalized\Helicopter\D00500.obj,Helicopter,D00500.obj,12.696625235497336
database_normalized\Helicopter\D00502.obj,Helicopter,D00502.obj,10.350289987963333
database_normalized\Helicopter\D00644.obj,Helicopter,D00644.obj,11.41368119138606
database_normalized\Helicopter\D00658.obj,Helicopter,D00658.obj,12.226951384359502
database_normalized\Helicopter\D00751.obj,Helicopter,D00751.obj,35.36943054277976
database_normalized\Helicopter\D00796.obj,Helicopter,D00796.obj,5.660445420763551
database_normalized\Helicopter\D00820.obj,Helicopter,D00820.obj,8.214452083289514
database_normalized\Helicopter\D00868.obj,Helicopter,D00868.obj,19.25392480363818
database_normalized\Helicopter\D00977.obj,Helicopter,D00977.obj,11.853152915431421
database_normalized\Helicopter\D00986.obj,Helicopter,D00986.obj,33.219391745386
database_normalized\Helicopter\D00991.obj,Helicopter,D00991.obj,16.39194346418377
database_normalized\Helicopter\m1302.obj,Helicopter,m1302.obj,28.79021334238873
database_normalized\Helicopter\m1304.obj,Helicopter,m1304.obj,18.678693710533345
database_normalized\Helicopter\m1305.obj,Helicopter,m1305.obj,33.959166106421286
database_normalized\Helicopter\m1306.obj,Helicopter,m1306.obj,21.274055923195263
database_normalized\Helicopter\m1307.obj,Helicopter,m1307.obj,9.66897730362144
database_normalized\Helicopter\m1308.obj,Helicopter,m1308.obj,10.311058010863709
database_normalized\Helicopter\m1309.obj,Helicopter,m1309.obj,15.86998599886794
database_normalized\Helicopter\m1310.obj,Helicopter,m1310.obj,15.504738329327218
database_normalized\Helicopter\m1311.obj,Helicopter,m1311.obj,9.98542607664903
database_normalized\Helicopter\m1312.obj,Helicopter,m1312.obj,5.925492836039398
database_normalized\Helicopter\m1313.obj,Helicopter,m1313.obj,17.42044577535099
database_normalized\Helicopter\m1314.obj,Helicopter,m1314.obj,10.393363198967432
database_normalized\Helicopter\m1315.obj,Helicopter,m1315.obj,14.341291895807315
database_normalized\Helicopter\m1316.obj,Helicopter,m1316.obj,15.208588813573332
database_normalized\Helicopter\m1317.obj,Helicopter,m1317.obj,29.960126288165064
database_normalized\Helicopter\m1318.obj,Helicopter,m1318.obj,23.53175369707905
database_normalized\Helicopter\m1319.obj,Helicopter,m1319.obj,10.710276023652797
database_normalized\Helicopter\m1320.obj,Helicopter,m1320.obj,22.449279681121798
database_normalized\Helicopter\m1321.obj,Helicopter,m1321.obj,12.026127056655998
database_normalized\Helicopter\m1322.obj,Helicopter,m1322.obj,8.487975163951832
database_normalized\Helicopter\m1323.obj,Helicopter,m1323.obj,15.16632757142932
database_normalized\Helicopter\m1325.obj,Helicopter,m1325.obj,9.66031119814061
database_normalized\Helicopter\m1326.obj,Helicopter,m1326.obj,10.392322872547345
database_normalized\Helicopter\m1327.obj,Helicopter,m1327.obj,22.125160410099603
database_normalized\Helicopter\m1328.obj,Helicopter,m1328.obj,10.792017604703934
database_normalized\Helicopter\m1329.obj,Helicopter,m1329.obj,2.295878899162646
database_normalized\Helicopter\m1330.obj,Helicopter,m1330.obj,26.788935996661827
database_normalized\Helicopter\m1332.obj,Helicopter,m1332.obj,12.073946580977905
database_normalized\Helicopter\m1333.obj,Helicopter,m1333.obj,20.819182445569847
database_normalized\Helicopter\m1334.obj,Helicopter,m1334.obj,27.179988070769117
database_normalized\Helicopter\m1336.obj,Helicopter,m1336.obj,6.878477175330392
database_normalized\House\D00001.obj,House,D00001.obj,3.920971894019669
database_normalized\House\D00044.obj,House,D00044.obj,24.83404077380158
database_normalized\House\D00091.obj,House,D00091.obj,4.524491954518839
database_normalized\House\D00095.obj,House,D00095.obj,12.162983917026375
database_normalized\House\D00286.obj,House,D00286.obj,2.525991048902386
database_normalized\House\D00325.obj,House,D00325.obj,2.6945994618297697
database_normalized\House\D00359.obj,House,D00359.obj,1.7324193346322845
database_normalized\House\D00389.obj,House,D00389.obj,3.5916697042291896
database_normalized\House\D00415.obj,House,D00415.obj,4.868230443737502
database_normalized\House\D00454.obj,House,D00454.obj,14.025434064559194
database_normalized\House\D00568.obj,House,D00568.obj,6.907179880970558
database_normalized\House\D00574.obj,House,D00574.obj,3.297967067736853
database_normalized\House\D00665.obj,House,D00665.obj,10.226253804265491
database_normalized\House\D00873.obj,House,D00873.obj,4.363196941058827
database_normalized\House\D00889.obj,House,D00889.obj,7.046709111341334
database_normalized\House\D00901.obj,House,D00901.obj,3.0749820896928
database_normalized\House\D00903.obj,House,D00903.obj,6.568613751633331
database_normalized\House\D00941.obj,House,D00941.obj,14.051299105537396
database_normalized\House\D00946.obj,House,D00946.obj,2.4218067268322145
database_normalized\House\D00965.obj,House,D00965.obj,3.5710428652404755
database_normalized\House\m423.obj,House,m423.obj,18.3767702427749
database_normalized\House\m429.obj,House,m429.obj,11.39581655851186
database_normalized\House\m430.obj,House,m430.obj,8.409593852172211
